fecha,100,101,102,104,105,107,108,109,110,111,112,113,116,117,118,119,120,121,122,123,124,125,126,200,201,202,203,204,205,206
1981-01-01,9.015666666666668,11.806333333333333,9.673,9.015666666666668,8.303333333333333,9.504999999999999,11.806333333333333,11.600333333333333,9.015666666666668,8.171333333333333,10.343333333333334,11.806333333333333,10.195,9.504999999999999,9.015666666666668,11.272666666666668,12.073333333333332,9.822,12.073333333333332,9.504999999999999,9.066666666666666,10.195,11.551666666666668,9.100666666666665,8.100333333333333,7.581,9.42,8.192333333333334,9.066666666666666,7.581
1981-02-01,8.385714285714286,11.245000000000001,8.919285714285715,8.385714285714286,8.081071428571429,9.159285714285714,11.245000000000001,11.044285714285715,8.385714285714286,8.330714285714285,9.848214285714286,11.245000000000001,9.474642857142857,9.159285714285714,8.385714285714286,10.803928571428571,11.723571428571429,9.895,11.723571428571429,9.159285714285714,8.401071428571429,9.474642857142857,11.230357142857143,8.747857142857143,7.661071428571428,7.522142857142858,9.036071428571429,7.971428571428571,8.401071428571429,7.522142857142858
1981-03-01,8.737741935483871,11.221290322580646,9.368709677419355,8.737741935483871,8.01,9.023225806451613,11.221290322580646,10.746129032258064,8.737741935483871,8.241935483870968,9.932903225806452,11.221290322580646,9.772258064516128,9.023225806451613,8.737741935483871,10.840967741935483,11.425806451612903,9.709999999999999,11.425806451612903,9.023225806451613,8.684516129032257,9.772258064516128,10.930967741935484,8.618064516129033,7.598064516129032,7.310967741935484,8.889354838709677,7.860322580645162,8.684516129032257,7.310967741935484
1981-04-01,7.354666666666668,8.386000000000001,7.497333333333333,7.354666666666668,5.843,7.417666666666666,8.386000000000001,7.605,7.354666666666668,5.358333333333333,8.330333333333334,8.386000000000001,7.5169999999999995,7.417666666666666,7.354666666666668,8.503666666666668,8.540333333333333,6.760000000000001,8.540333333333333,7.417666666666666,7.797,7.5169999999999995,8.438666666666666,7.190333333333333,6.505333333333334,5.535,6.987666666666667,6.607,7.797,5.535
1981-05-01,6.701935483870967,7.2132258064516135,6.736129032258065,6.701935483870967,5.186129032258065,6.5364516129032255,7.2132258064516135,6.379677419354839,6.701935483870967,4.8667741935483875,7.250322580645161,7.2132258064516135,6.678387096774194,6.5364516129032255,6.701935483870967,7.392258064516129,7.467096774193548,6.369354838709677,7.467096774193548,6.5364516129032255,7.056451612903226,6.678387096774194,7.409354838709677,6.6493548387096775,6.481935483870967,4.846129032258064,6.360967741935484,5.719354838709678,7.056451612903226,4.846129032258064
1981-06-01,3.06,3.216,2.7743333333333333,3.06,1.8903333333333334,3.021,3.216,2.6506666666666665,3.06,1.3376666666666668,3.677,3.216,2.764333333333333,3.021,3.06,3.496666666666667,3.680333333333333,2.557666666666667,3.680333333333333,3.021,3.7113333333333336,2.764333333333333,3.6206666666666667,3.444666666666667,2.9486666666666665,1.7296666666666667,3.033,2.8256666666666663,3.7113333333333336,1.7296666666666667
1981-07-01,2.88,2.7983870967741935,2.571290322580645,2.88,1.8538709677419354,2.9377419354838707,2.7983870967741935,2.2338709677419355,2.88,1.182258064516129,3.3822580645161286,2.7983870967741935,2.5906451612903227,2.9377419354838707,2.88,3.1512903225806452,3.434193548387097,2.374516129032258,3.434193548387097,2.9377419354838707,3.6803225806451616,2.5906451612903227,3.4893548387096773,3.43,2.827741935483871,1.596774193548387,2.9648387096774194,2.7277419354838712,3.6803225806451616,1.596774193548387
1981-08-01,4.225483870967742,4.895483870967742,4.183548387096774,4.225483870967742,2.7635483870967743,4.1658064516129025,4.895483870967742,4.0932258064516125,4.225483870967742,2.4783870967741937,5.054516129032258,4.895483870967742,4.118387096774193,4.1658064516129025,4.225483870967742,5.223870967741935,5.078387096774194,3.902258064516129,5.078387096774194,4.1658064516129025,4.4880645161290325,4.118387096774193,5.143870967741936,4.301290322580646,3.7338709677419355,2.525161290322581,3.927741935483871,3.520967741935484,4.4880645161290325,2.525161290322581
1981-09-01,5.3389999999999995,6.5600000000000005,5.536666666666666,5.3389999999999995,3.996,5.578666666666667,6.5600000000000005,5.912000000000001,5.3389999999999995,3.5846666666666667,6.358333333333333,6.5600000000000005,5.749666666666667,5.578666666666667,5.3389999999999995,6.685333333333333,6.472333333333334,5.085333333333334,6.472333333333334,5.578666666666667,5.546,5.749666666666667,6.515333333333333,5.3293333333333335,4.841333333333334,3.5140000000000002,5.149,4.637333333333333,5.546,3.5140000000000002
1981-10-01,8.13516129032258,9.381935483870969,8.205806451612903,8.13516129032258,6.8590322580645156,8.371290322580645,9.381935483870969,8.970645161290323,8.13516129032258,6.075806451612903,9.023548387096774,9.381935483870969,8.318387096774194,8.371290322580645,8.13516129032258,9.325483870967743,9.58741935483871,7.998709677419355,9.58741935483871,8.371290322580645,8.181935483870967,8.318387096774194,9.515161290322581,8.133870967741936,7.3270967741935475,6.215161290322581,8.224516129032258,7.071612903225806,8.181935483870967,6.215161290322581
1981-11-01,10.019666666666666,12.407666666666668,10.453,10.019666666666666,8.526,10.075333333333333,12.407666666666668,12.024,10.019666666666666,8.279666666666666,11.296333333333333,12.407666666666668,10.975666666666665,10.075333333333333,10.019666666666666,11.960333333333333,12.240333333333332,10.115,12.240333333333332,10.075333333333333,9.918000000000001,10.975666666666665,11.774333333333335,9.808666666666666,8.862333333333334,7.697333333333333,9.884333333333332,8.806000000000001,9.918000000000001,7.697333333333333
