"fecha","spi.X100","spi.X101","spi.X102","spi.X104","spi.X105","spi.X107","spi.X108","spi.X109","spi.X110","spi.X111","spi.X112","spi.X113","spi.X116","spi.X117","spi.X118","spi.X119","spi.X120","spi.X121","spi.X122","spi.X123","spi.X124","spi.X125","spi.X126","spi.X200","spi.X201","spi.X202","spi.X203","spi.X204","spi.X205","spi.X206"
"1982-06-01", 4.543916e-01, 3.176236e-02, 4.362092e-02, 8.663131e-01, 1.599432e-02, 1.996960e-01, 1.435332e-01, 3.520809e-01, 5.419665e-01,-2.708491e-01, 1.119111e-01, 2.208398e-01,-5.159960e-02, 5.040735e-01, 4.112693e-01, 1.685354e-01, 1.146569e-01,-3.428964e-01,-9.526451e-02, 1.188448e-01, 3.147499e-01, 7.922857e-01, 1.326677e-01, 2.728775e-01, 6.346945e-01,-2.074876e-02, 7.158915e-01,-3.685196e-01, 5.409941e-01,-6.521184e-01
"1982-07-01", 4.599654e-01, 4.840616e-02, 5.412445e-02, 8.664041e-01, 3.015754e-02, 1.059203e-01, 2.151337e-01, 3.717688e-01, 5.746892e-01,-2.480482e-01, 1.612360e-01, 2.620514e-01, 1.217343e-02, 4.371682e-01, 4.226094e-01, 1.881698e-01, 1.027153e-01,-3.228975e-01,-9.948356e-02, 8.363716e-02, 2.497396e-01, 8.114813e-01, 1.418814e-01, 1.972741e-01, 3.922036e-01,-3.020624e-02, 5.795040e-01,-3.802164e-01, 4.432459e-01,-6.870546e-01
"1982-08-01", 5.010419e-01, 1.486750e-01, 1.503660e-01, 8.162534e-01, 2.518949e-02, 1.596895e-01, 2.830581e-01, 4.246748e-01, 5.706482e-01,-2.445170e-01, 1.996685e-01, 3.230627e-01, 1.445351e-01, 4.844189e-01, 4.630873e-01, 2.482356e-01, 1.371222e-01,-2.988452e-01,-8.137896e-02, 1.393851e-01, 3.149319e-01, 8.939168e-01, 1.708367e-01, 2.739292e-01, 4.371301e-01,-6.929215e-03, 6.222314e-01,-3.950482e-01, 4.938866e-01,-6.490425e-01
"1982-09-01", 3.817289e-01,-7.841386e-02, 5.969766e-03, 6.118739e-01,-1.159550e-01, 9.459197e-02, 6.677529e-02, 2.196508e-01, 4.530214e-01,-5.037519e-01, 5.220934e-02, 1.259463e-01,-3.483463e-02, 3.697158e-01, 3.426838e-01, 1.896528e-01, 2.856725e-03,-5.459397e-01,-3.062518e-01, 9.857431e-02, 3.763282e-01, 6.848635e-01, 1.041349e-01, 6.561210e-02, 3.116653e-01,-2.545019e-01, 3.701675e-01,-4.391202e-01, 5.725074e-01,-7.244972e-01
"1982-10-01",-1.670137e-01,-4.526674e-01,-2.565109e-01, 3.423613e-01,-3.643878e-01,-1.234237e-01,-1.189768e-01,-8.737526e-02, 1.244819e-01,-5.665151e-01,-1.738201e-01, 4.585248e-02,-7.456809e-02, 2.292394e-01,-2.238269e-01,-3.022165e-01,-3.089195e-01,-5.555163e-01,-4.792302e-01,-1.323963e-01,-2.025477e-01, 3.999268e-01,-2.279106e-02,-2.379841e-01,-3.033501e-03,-3.538973e-01, 7.484232e-03,-5.894599e-01,-8.473063e-02,-6.560096e-01
"1982-11-01", 8.590258e-01, 3.974613e-01, 5.275242e-01, 1.446684e+00, 3.528602e-01, 1.056530e+00, 8.347992e-01, 5.454031e-01, 1.152636e+00, 7.819637e-02, 7.903869e-01, 8.924972e-01, 5.980308e-01, 1.279450e+00, 8.109082e-01, 6.471579e-01, 6.213563e-01, 2.148604e-01, 3.114526e-01, 9.105089e-01, 9.624191e-01, 7.721516e-01, 1.039772e+00, 9.170229e-01, 6.937278e-01, 4.699609e-01, 1.120283e+00, 2.865533e-01, 9.238735e-01,-5.291217e-02
"1982-12-01",-4.880199e-01,-9.512248e-01,-8.127508e-01,-5.835984e-01,-9.819893e-01,-1.592056e-01,-5.552354e-02,-5.329648e-01,-7.869918e-01,-5.581309e-01,-3.301184e-01,-2.019600e-01,-1.704051e-01,-1.492489e-01,-4.772423e-01,-5.926784e-01,-7.932508e-01,-4.447729e-01,-5.216423e-01,-1.855708e-01,-8.078272e-01, 2.131890e-01,-6.240409e-01, 5.239988e-01,-2.594210e-01,-2.085132e-01, 1.471505e-01,-6.457619e-01,-2.025246e-01,-9.991009e-01
"1983-01-01",-1.391757e+00,-1.947267e+00,-1.513861e+00,-1.363406e+00,-1.652724e+00,-1.121361e+00,-1.472620e+00,-1.876223e+00,-1.538088e+00,-1.193744e+00,-1.231514e+00,-1.515732e+00,-1.118721e+00,-1.471526e+00,-1.373698e+00,-1.463900e+00,-1.654866e+00,-1.280997e+00,-1.467713e+00,-1.085443e+00,-1.568292e+00,-9.767031e-01,-1.710532e+00,-9.625107e-01,-8.862084e-01,-1.490686e+00,-1.334829e+00,-2.027477e+00,-9.297261e-01,-1.915533e+00
"1983-02-01",-1.597718e+00,-2.370022e+00,-1.724738e+00,-1.682347e+00,-1.981232e+00,-1.456622e+00,-1.815509e+00,-2.475261e+00,-1.540269e+00,-1.755511e+00,-1.347611e+00,-1.902701e+00,-1.674792e+00,-1.969043e+00,-1.573151e+00,-1.584590e+00,-2.132328e+00,-1.731519e+00,-1.757602e+00,-1.296751e+00,-1.581163e+00,-1.457964e+00,-2.177341e+00,-1.613456e+00,-1.023042e+00,-1.867406e+00,-1.806692e+00,-2.357958e+00,-1.369598e+00,-2.402832e+00
"1983-03-01",-1.959421e+00,-2.629283e+00,-2.065385e+00,-1.848492e+00,-2.134713e+00,-1.688422e+00,-2.100517e+00,-2.701505e+00,-1.893108e+00,-1.925911e+00,-1.655064e+00,-2.173756e+00,-1.902431e+00,-2.266842e+00,-1.931772e+00,-1.877769e+00,-2.393778e+00,-1.803879e+00,-1.835121e+00,-1.581779e+00,-1.865941e+00,-1.834593e+00,-2.445300e+00,-1.809856e+00,-1.155070e+00,-2.067452e+00,-1.983256e+00,-2.487045e+00,-1.584406e+00,-2.584922e+00
"1983-04-01",-1.874144e+00,-2.462184e+00,-1.986144e+00,-1.831391e+00,-2.104876e+00,-1.536079e+00,-2.097621e+00,-2.652948e+00,-1.804343e+00,-2.081715e+00,-1.577410e+00,-2.187173e+00,-1.875672e+00,-2.141922e+00,-1.866463e+00,-1.674652e+00,-2.301920e+00,-1.833924e+00,-1.778629e+00,-1.460494e+00,-1.818725e+00,-1.785813e+00,-2.325077e+00,-1.786919e+00,-1.159912e+00,-2.054479e+00,-1.782426e+00,-2.450958e+00,-1.606955e+00,-2.504538e+00
"1983-05-01",-1.931676e+00,-2.508882e+00,-2.037310e+00,-1.831327e+00,-2.120235e+00,-1.559502e+00,-2.098485e+00,-2.657055e+00,-1.843307e+00,-2.086188e+00,-1.688588e+00,-2.194201e+00,-1.923096e+00,-2.156266e+00,-1.927707e+00,-1.725690e+00,-2.303461e+00,-1.856449e+00,-1.797656e+00,-1.506657e+00,-1.890405e+00,-1.809238e+00,-2.388195e+00,-1.812440e+00,-1.247872e+00,-2.062736e+00,-1.858038e+00,-2.448460e+00,-1.837602e+00,-2.519397e+00
"1983-06-01",-2.027674e+00,-2.512683e+00,-2.060959e+00,-1.827009e+00,-2.076307e+00,-1.640761e+00,-2.158205e+00,-2.669513e+00,-1.840091e+00,-2.116752e+00,-1.693339e+00,-2.233564e+00,-1.934146e+00,-2.281164e+00,-2.013082e+00,-1.770014e+00,-2.311870e+00,-1.846111e+00,-1.864698e+00,-1.549049e+00,-1.915197e+00,-1.980621e+00,-2.434954e+00,-1.947020e+00,-1.342656e+00,-2.127373e+00,-1.981116e+00,-2.527059e+00,-1.958549e+00,-2.610714e+00
"1983-07-01",-2.072787e+00,-2.537877e+00,-2.016665e+00,-1.925788e+00,-2.121340e+00,-1.785131e+00,-2.235795e+00,-2.768565e+00,-1.819724e+00,-2.209671e+00,-1.825833e+00,-2.351932e+00,-2.035925e+00,-2.568058e+00,-2.061217e+00,-1.803518e+00,-2.389432e+00,-1.960491e+00,-1.922585e+00,-1.668325e+00,-2.004451e+00,-2.073064e+00,-2.572089e+00,-2.253532e+00,-1.498908e+00,-2.390811e+00,-2.154941e+00,-2.687689e+00,-2.102905e+00,-2.870372e+00
"1983-08-01",-2.007514e+00,-2.447360e+00,-1.871785e+00,-2.033030e+00,-2.157929e+00,-1.908957e+00,-2.169696e+00,-2.744395e+00,-1.836984e+00,-2.281404e+00,-1.799432e+00,-2.263901e+00,-1.864176e+00,-2.648416e+00,-1.987223e+00,-1.785745e+00,-2.437715e+00,-1.974584e+00,-1.877875e+00,-1.738141e+00,-1.952546e+00,-2.103275e+00,-2.496838e+00,-2.623485e+00,-1.506695e+00,-2.603820e+00,-2.346793e+00,-2.849769e+00,-2.198844e+00,-3.005465e+00
"1983-09-01",-1.842752e+00,-2.287937e+00,-1.773883e+00,-1.775447e+00,-2.057473e+00,-1.568107e+00,-2.253536e+00,-2.841559e+00,-1.490425e+00,-2.214711e+00,-1.629237e+00,-2.262473e+00,-1.907596e+00,-2.339806e+00,-1.838974e+00,-1.573386e+00,-2.292222e+00,-1.936786e+00,-1.788598e+00,-1.536033e+00,-1.383598e+00,-2.040235e+00,-2.420504e+00,-2.409757e+00,-1.029375e+00,-2.417438e+00,-2.144691e+00,-2.773224e+00,-1.646264e+00,-2.887062e+00
"1983-10-01",-1.328361e+00,-1.365873e+00,-9.606235e-01,-1.215897e+00,-1.434560e+00,-1.324750e+00,-1.243682e+00,-1.624106e+00,-9.911527e-01,-1.958079e+00,-1.040081e+00,-1.320624e+00,-1.042514e+00,-1.779240e+00,-1.328988e+00,-1.125006e+00,-1.452475e+00,-1.414621e+00,-1.003371e+00,-1.139276e+00,-8.614747e-01,-1.210873e+00,-1.552410e+00,-1.914966e+00,-1.063994e+00,-1.736520e+00,-1.499214e+00,-1.972661e+00,-1.405132e+00,-2.038685e+00
"1983-11-01",-1.262668e+00,-1.106078e+00,-7.250947e-01,-1.057625e+00,-1.553183e+00,-1.353276e+00,-1.128934e+00,-1.426560e+00,-9.584076e-01,-2.044207e+00,-9.709392e-01,-1.188631e+00,-5.823052e-01,-1.700696e+00,-1.254758e+00,-1.231442e+00,-1.392784e+00,-1.342654e+00,-9.077617e-01,-1.276013e+00,-8.576527e-01,-9.748958e-01,-1.433073e+00,-1.599591e+00,-1.256288e+00,-1.700202e+00,-1.380638e+00,-2.074165e+00,-1.394639e+00,-2.032089e+00
"1983-12-01",-1.335855e+00,-8.069153e-01,-4.217811e-01,-1.196660e+00,-8.266438e-01,-8.058979e-01,-5.059592e-01,-1.023411e+00,-7.604466e-01,-1.553119e+00,-7.717189e-01,-7.945856e-01,-6.844110e-02,-8.227731e-01,-1.322395e+00,-9.425261e-01,-1.237031e+00,-5.010391e-01,-4.079239e-01,-7.977559e-01,-3.816498e-01,-1.975480e-01,-9.892001e-01,-4.047786e-01,-7.970374e-01,-6.450506e-01,-3.510933e-01,-1.028813e+00,-8.470050e-01,-1.149190e+00
"1984-01-01", 1.833998e-01, 7.746756e-01, 8.751640e-01, 4.740336e-01, 7.822687e-01, 1.768141e+00, 1.379525e+00, 1.601092e+00, 4.027989e-01, 1.318581e+00, 7.925147e-01, 1.505945e+00, 9.682520e-01, 1.792242e+00, 1.673308e-01, 1.274925e+00, 9.801248e-01, 8.715487e-01, 1.779236e+00, 1.445271e+00, 1.235846e+00, 1.613918e+00, 7.680506e-01, 1.686627e+00, 1.233202e+00, 1.150221e+00, 1.606413e+00, 6.213584e-01, 6.259886e-01, 4.653567e-01
"1984-02-01", 1.244923e+00, 1.374032e+00, 1.571705e+00, 1.373403e+00, 1.189998e+00, 2.529403e+00, 1.870779e+00, 2.181095e+00, 1.211898e+00, 1.838177e+00, 1.652991e+00, 2.146563e+00, 1.790106e+00, 2.434038e+00, 1.257339e+00, 1.908254e+00, 1.544078e+00, 1.335200e+00, 2.291177e+00, 2.269992e+00, 2.290154e+00, 2.055723e+00, 1.435191e+00, 2.316820e+00, 2.002564e+00, 1.874626e+00, 2.542609e+00, 1.597417e+00, 1.287422e+00, 1.184298e+00
"1984-03-01", 1.562708e+00, 1.766841e+00, 1.928148e+00, 1.835714e+00, 1.370316e+00, 2.580573e+00, 2.128207e+00, 2.344829e+00, 1.458147e+00, 2.043132e+00, 2.053511e+00, 2.413511e+00, 2.233294e+00, 2.786069e+00, 1.568666e+00, 2.225988e+00, 1.685658e+00, 1.515320e+00, 2.407210e+00, 2.607418e+00, 2.559639e+00, 2.415928e+00, 1.761220e+00, 2.450386e+00, 2.365731e+00, 1.980777e+00, 2.814631e+00, 1.718889e+00, 1.920495e+00, 1.434487e+00
"1984-04-01", 1.481546e+00, 1.698211e+00, 1.815026e+00, 1.761697e+00, 1.359616e+00, 2.483653e+00, 2.025268e+00, 2.319094e+00, 1.281934e+00, 2.066574e+00, 2.000615e+00, 2.355384e+00, 2.163284e+00, 2.728855e+00, 1.491530e+00, 2.150670e+00, 1.686195e+00, 1.522488e+00, 2.387129e+00, 2.547504e+00, 2.513275e+00, 2.376199e+00, 1.731450e+00, 2.385048e+00, 2.263204e+00, 1.925820e+00, 2.734692e+00, 1.675885e+00, 1.810328e+00, 1.437398e+00
"1984-05-01", 1.423721e+00, 1.675215e+00, 1.743454e+00, 1.713065e+00, 1.352631e+00, 2.458134e+00, 2.003874e+00, 2.309981e+00, 1.236175e+00, 2.064718e+00, 1.953989e+00, 2.328242e+00, 2.060684e+00, 2.706343e+00, 1.429826e+00, 2.107784e+00, 1.673172e+00, 1.504867e+00, 2.366141e+00, 2.523343e+00, 2.448301e+00, 2.359605e+00, 1.698143e+00, 2.356635e+00, 2.190903e+00, 1.909312e+00, 2.704455e+00, 1.662504e+00, 1.675286e+00, 1.451766e+00
"1984-06-01", 1.549010e+00, 1.736075e+00, 1.763580e+00, 1.764824e+00, 1.354061e+00, 2.488623e+00, 2.024624e+00, 2.331372e+00, 1.346906e+00, 2.080509e+00, 2.048192e+00, 2.341449e+00, 2.116330e+00, 2.703412e+00, 1.548404e+00, 2.166587e+00, 1.693311e+00, 1.511587e+00, 2.383674e+00, 2.570724e+00, 2.468395e+00, 2.380903e+00, 1.706459e+00, 2.326242e+00, 2.091760e+00, 1.909452e+00, 2.778555e+00, 1.671979e+00, 1.479784e+00, 1.498715e+00
"1984-07-01", 1.607572e+00, 1.758554e+00, 1.806910e+00, 1.874728e+00, 1.366711e+00, 2.533800e+00, 2.030259e+00, 2.330162e+00, 1.424946e+00, 2.096512e+00, 2.056457e+00, 2.344493e+00, 2.115533e+00, 2.714656e+00, 1.595081e+00, 2.203751e+00, 1.706200e+00, 1.544131e+00, 2.372696e+00, 2.613836e+00, 2.565380e+00, 2.367354e+00, 1.728863e+00, 2.362207e+00, 2.298738e+00, 1.963943e+00, 2.851395e+00, 1.728043e+00, 1.625739e+00, 1.546290e+00
"1984-08-01", 1.763502e+00, 1.840345e+00, 1.807600e+00, 2.044080e+00, 1.409735e+00, 2.613785e+00, 2.096475e+00, 2.339455e+00, 1.565054e+00, 2.101575e+00, 2.171243e+00, 2.391105e+00, 2.131455e+00, 2.782131e+00, 1.749932e+00, 2.305476e+00, 1.725378e+00, 1.554019e+00, 2.397611e+00, 2.686578e+00, 2.645066e+00, 2.450253e+00, 1.759416e+00, 2.403550e+00, 2.436556e+00, 1.999324e+00, 2.912528e+00, 1.784719e+00, 1.852968e+00, 1.596416e+00
"1984-09-01", 2.230213e+00, 2.217787e+00, 2.223272e+00, 2.611674e+00, 1.649522e+00, 2.794846e+00, 2.355877e+00, 2.710083e+00, 1.990077e+00, 2.284665e+00, 2.533812e+00, 2.730679e+00, 2.368922e+00, 3.014870e+00, 2.221401e+00, 2.701146e+00, 2.015891e+00, 1.750637e+00, 2.566099e+00, 3.017197e+00, 2.855721e+00, 2.567665e+00, 2.106165e+00, 2.530588e+00, 2.515773e+00, 2.197491e+00, 3.107261e+00, 1.960198e+00, 1.954670e+00, 1.807636e+00
"1984-10-01", 2.104013e+00, 1.893242e+00, 1.737773e+00, 2.371148e+00, 1.437537e+00, 2.161960e+00, 1.839995e+00, 1.864897e+00, 1.794700e+00, 1.861225e+00, 2.236085e+00, 2.070817e+00, 2.065517e+00, 2.347071e+00, 2.078490e+00, 2.214830e+00, 1.555987e+00, 1.571905e+00, 1.905719e+00, 2.561270e+00, 2.588116e+00, 1.775776e+00, 1.766792e+00, 1.931384e+00, 1.684497e+00, 1.904841e+00, 2.534810e+00, 1.959171e+00, 1.356415e+00, 1.714260e+00
"1984-11-01", 2.065448e+00, 2.559179e+00, 1.887828e+00, 2.434377e+00, 1.771753e+00, 1.817528e+00, 2.316015e+00, 1.820293e+00, 1.897021e+00, 2.001282e+00, 2.307128e+00, 2.276335e+00, 2.436688e+00, 2.346271e+00, 2.006143e+00, 2.368123e+00, 1.635036e+00, 2.009028e+00, 1.924036e+00, 2.475748e+00, 2.103090e+00, 2.190805e+00, 1.963499e+00, 2.049141e+00, 1.184235e+00, 2.288675e+00, 2.237092e+00, 2.404059e+00, 1.462339e+00, 2.221092e+00
"1984-12-01", 1.197240e+00, 5.265675e-01, 6.809994e-01, 1.447061e+00, 3.517191e-01, 8.817894e-01, 5.429193e-01,-1.975745e-01, 1.226109e+00,-1.540807e-01, 9.692884e-01, 3.577904e-01, 8.241377e-01, 4.687062e-01, 1.162281e+00, 8.978212e-01,-2.206097e-01,-1.378766e-01,-2.925766e-01, 1.011091e+00, 1.026304e+00, 2.438518e-01,-2.935845e-01, 1.099417e+00, 1.482730e-01, 1.398491e+00, 8.098090e-01, 1.686473e+00, 5.109159e-01, 1.543426e+00
"1985-01-01", 1.331120e+00, 5.339493e-01, 6.390676e-01, 1.412529e+00,-2.552442e-01, 8.586880e-01, 3.919506e-01,-1.756614e-01, 1.287538e+00,-6.535714e-01, 1.127248e+00, 1.606404e-01, 4.690799e-01, 2.302221e-01, 1.313278e+00, 1.155465e+00,-4.470444e-01,-4.783376e-01, 3.402045e-02, 9.424962e-01, 8.799931e-01, 1.337980e-01,-1.838234e-01, 5.963313e-01, 3.307375e-01, 4.562432e-01, 6.149713e-01, 5.866536e-01, 4.781631e-01, 3.721001e-01
"1985-02-01", 1.405456e+00, 8.003150e-01, 7.031329e-01, 1.352676e+00, 6.196181e-01, 1.329164e+00, 1.003547e+00, 5.097120e-01, 1.330548e+00, 8.450952e-01, 1.314293e+00, 9.856641e-01, 7.668740e-01, 7.674179e-01, 1.391293e+00, 1.431369e+00, 6.475932e-01, 6.063029e-01, 9.038721e-01, 1.152143e+00, 1.057041e+00, 5.792533e-01, 9.019894e-01, 1.059747e+00, 6.196545e-01, 8.832467e-01, 9.542794e-01, 1.041611e+00, 6.072555e-01, 9.355545e-01
"1985-03-01", 1.160506e+00, 6.528642e-01, 5.581122e-01, 1.043882e+00, 5.876482e-01, 1.057195e+00, 8.622050e-01, 4.035393e-01, 1.099502e+00, 7.084671e-01, 1.080715e+00, 8.536579e-01, 5.849884e-01, 6.322331e-01, 1.162741e+00, 1.258584e+00, 5.782564e-01, 5.599320e-01, 7.443030e-01, 9.727522e-01, 8.522045e-01, 4.070275e-01, 7.628111e-01, 1.067164e+00, 6.891293e-01, 8.318406e-01, 7.115036e-01, 8.697051e-01, 6.929604e-01, 7.656027e-01
"1985-04-01", 1.488534e+00, 8.333389e-01, 8.064342e-01, 1.266010e+00, 6.805500e-01, 1.397022e+00, 1.032217e+00, 5.561120e-01, 1.431220e+00, 6.994702e-01, 1.389397e+00, 1.032325e+00, 8.446281e-01, 9.165361e-01, 1.501493e+00, 1.442563e+00, 6.436103e-01, 5.836564e-01, 7.751492e-01, 1.211677e+00, 1.077676e+00, 5.216858e-01, 9.152592e-01, 1.289081e+00, 1.061997e+00, 9.277845e-01, 1.042341e+00, 9.109209e-01, 1.279343e+00, 8.004692e-01
"1985-05-01", 1.432309e+00, 8.255669e-01, 9.114162e-01, 1.222472e+00, 6.837353e-01, 1.395994e+00, 1.018852e+00, 5.602338e-01, 1.355467e+00, 7.016370e-01, 1.368977e+00, 1.020145e+00, 9.472011e-01, 9.234641e-01, 1.436424e+00, 1.433918e+00, 6.552624e-01, 5.855746e-01, 7.796856e-01, 1.213583e+00, 1.036825e+00, 4.902878e-01, 9.260684e-01, 1.277545e+00, 1.022666e+00, 9.179234e-01, 1.060359e+00, 9.010113e-01, 1.188091e+00, 7.882628e-01
"1985-06-01", 1.465730e+00, 8.239970e-01, 1.021023e+00, 1.335320e+00, 6.645811e-01, 1.464680e+00, 1.068243e+00, 5.822772e-01, 1.518075e+00, 7.178802e-01, 1.480391e+00, 1.053531e+00, 9.929862e-01, 1.041727e+00, 1.462202e+00, 1.542489e+00, 6.710608e-01, 5.978396e-01, 8.300289e-01, 1.263339e+00, 1.134290e+00, 6.085108e-01, 9.529050e-01, 1.367052e+00, 1.031159e+00, 9.424685e-01, 1.072896e+00, 9.516028e-01, 1.425843e+00, 8.444945e-01
