"fecha","spi.X100","spi.X101","spi.X102","spi.X104","spi.X105","spi.X107","spi.X108","spi.X109","spi.X110","spi.X111","spi.X112","spi.X113","spi.X116","spi.X117","spi.X118","spi.X119","spi.X120","spi.X121","spi.X122","spi.X123","spi.X124","spi.X125","spi.X126","spi.X200","spi.X201","spi.X202","spi.X203","spi.X204","spi.X205","spi.X206"
"1982-10-01", 0.0719782362, 0.4308910379,-0.0375909794,-0.4697918925, 0.6151474215, 1.0461425808, 0.9202706393, 0.8831549682,-0.1204838494, 1.5164243931, 0.4127363024, 1.0498259970, 0.6956004741, 1.6387149858, 0.0348126478, 0.7344015750, 1.1526397359, 0.6716179826, 0.9765377833, 1.0793758954, 0.4428879922, 1.0761535119, 1.3227868065, 1.9078274044, 0.5788145605, 1.3098652204, 1.1800498423, 0.8940971718, 0.8601819674, 0.6432929132
"1982-11-01", 0.1176204120,-0.0275609064,-0.0067639321, 0.0911241174, 0.4127125979, 1.0921606230, 0.5506917752, 0.2860714903, 0.1362750860, 1.2472516036, 0.3425409108, 0.7476945556, 0.5911031436, 0.9686736350, 0.0902614067, 0.3874704138, 0.6843397753, 0.6789646507, 1.0772298098, 1.0007497245, 0.3983470545, 0.9211378527, 0.6093727552, 1.9525163322, 0.5796145874, 1.1650851287, 1.3077130839, 0.8639149081, 0.8861016783, 0.4539679260
"1982-12-01",-0.7295295563,-1.1919032691,-0.7299453624,-0.7120712498,-0.9523026791,-0.6219941600,-0.3310018558,-0.8131102280,-0.9073404993,-0.7416485757,-0.4686556297,-0.5163132040,-0.0818520577,-0.6921984391,-0.7190799669,-0.8281604395,-0.9370851874,-0.6378433745,-0.8210239325,-0.4712391045,-1.3058377545,-0.0505293061,-0.8331361621, 0.3507851250,-0.8419863972,-0.2767908711,-0.2220330287,-0.4673562723,-0.5844944880,-0.8053501723
"1983-01-01",-1.5535843057,-2.1982414593,-1.6062329882,-1.4938097517,-1.7401971972,-1.3862093513,-1.7655360653,-2.0951863009,-1.7455551257,-1.2579020834,-1.5251233191,-1.8191593789,-1.3543491321,-2.0375870366,-1.5517004111,-1.6321984212,-1.8001164412,-1.4521481486,-1.6770262346,-1.3846294204,-1.8275551434,-1.3213148312,-2.0597635142,-1.4048865668,-1.2431172438,-2.0014218778,-1.6237291754,-2.2658141579,-1.4470567783,-2.2254567578
"1983-02-01",-1.9003175832,-2.5828106895,-1.8877333644,-2.0235134346,-2.1234535957,-1.9412059216,-2.0504908366,-2.6572872067,-1.9423151581,-1.9259876352,-1.7421178170,-2.1655895216,-2.0472045535,-2.5666308784,-1.8998558412,-1.7932821901,-2.3160397383,-1.9650351775,-1.9468624421,-1.7298816894,-1.9855539399,-1.8797926634,-2.5204127702,-2.5580458149,-1.5897195320,-2.5841457397,-2.4428397713,-2.7897684095,-2.4655336733,-2.7866328096
"1983-03-01",-2.3181177383,-2.7938231283,-2.3169947164,-2.0558347537,-2.3089046346,-1.9065015271,-2.6088644210,-3.0978497538,-2.0823895745,-2.0432430585,-2.0172465252,-2.5337306777,-2.4671491222,-2.5954940795,-2.3022684376,-1.9857893012,-2.4724961020,-2.0819870551,-1.9935876153,-1.8894311238,-1.8086033400,-2.4252165372,-2.8710698899,-2.6387173367,-1.3808982942,-2.6264630831,-2.6304280820,-2.9056832467,-2.2551036757,-2.9680998317
"1983-04-01",-1.4765602020,-1.5692577581,-1.3182742481,-1.2389310522,-1.5872166498,-1.3919668327,-1.4469555914,-1.7016707204,-1.1999805871,-1.9651946857,-1.1074993208,-1.5054236869,-1.4509710613,-1.8081465867,-1.4626338945,-1.1882187493,-1.5479522066,-1.5170306181,-1.1240849980,-1.2287820440,-1.1749425199,-1.4825498232,-1.7216714764,-1.9831240895,-1.1626668869,-1.7524454879,-1.5415003578,-1.9820025366,-1.6804785215,-1.9339128523
"1983-05-01",-1.4590520263,-1.1909793923,-1.3583935700,-0.8807393681,-1.4918784343,-1.1039292255,-1.5349363826,-1.4194771787,-1.3124267974,-1.8464014900,-1.2084110984,-1.5355992250,-1.1875568336,-1.3074774043,-1.4724356712,-1.1613675775,-1.3356240859,-1.3329776425,-0.9713299715,-1.1226114980,-1.1888125480,-1.5861478106,-1.3421333715,-1.4311382122,-1.0144329731,-1.4960577305,-1.0950585185,-1.7680449548,-1.2297832649,-1.5407142744
"1983-06-01",-0.0339813018, 0.3920180234,-0.1328319305, 0.0411726239, 0.3434474493, 0.0145197855,-0.1541038732, 0.2934612984, 0.2135949686,-3.3450691536, 0.2254679382,-0.4361737094, 0.2058958789,-0.4050365749,-0.0645596059, 0.7498836924, 0.3386222218,-0.2816363395, 0.5360964860, 0.5303565473, 0.2392630830, 0.1905731840, 0.0509916508,-0.6337851266,-0.3793699797,-0.6635474460, 0.0670611803,-1.2942744167,-0.6402139954,-0.9544453912
"1983-07-01",-0.0441065781, 0.9814156971, 0.6308765243,-0.0019607130, 0.9338617620,-0.3206694677, 0.8652422729, 0.5478267770, 0.7181793405,-1.4166530485,-0.3437942277, 0.7959862012, 0.5724628909,-0.3853582730,-0.0261378525, 0.7343177878, 0.5502229615,-0.0798076383, 0.4766069863, 0.7493110662, 0.2898676589, 0.2460492104, 0.2618988327,-0.1999546170,-0.0998909190, 0.1343797950,-0.6209340962,-0.1833866453,-0.2852065782,-1.2815515655
