"fecha","100","101","102","105","106","107","108","111","112","113","114","115","116","117","118","119","120","121","200","201","202","203","204","205"
"1981-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981-03-01",1.182,1.134,1.088,0.574,1.114,1.018,0.488,0.986,1.278,0.987,1.067,0.888,0.967,1.168,0.596,1.028,1.168,0.969,0.406,1.011,0.01,0.589,-0.199,0.961
"1981-04-01",1.337,1.194,1.213,0.508,1.119,1.071,0.516,0.988,1.171,0.915,1.145,1.109,1.022,1.288,0.592,1.059,1.167,0.821,0.485,1.093,0.101,0.825,-0.031,1.018
"1981-05-01",0.512,1.05,0.936,0.144,0.934,1.034,0.244,0.849,0.708,0.687,0.954,0.757,0.856,0.785,0.198,1.233,0.742,0.485,0.281,0.741,0.048,0.82,-0.315,0.334
"1981-06-01",0.082,0.74,0.027,0.02,-0.169,0.611,0.321,0.866,0.004,0.883,0.68,0.714,0.944,-0.03,0.577,0.555,0.594,0.269,0.33,0.588,0.23,0.872,0.043,0.724
"1981-07-01",-1.055,-0.399,-0.468,-0.771,-0.741,-0.325,-0.739,-0.268,-0.654,-0.233,0.009,-0.79,-0.549,-0.918,0.132,0.057,-0.11,-0.975,0.024,0.178,-0.027,0.229,-0.552,0.685
"1981-08-01",0.587,0.872,1.189,0.637,0.681,0.858,0.484,0.856,0.522,1.26,1.453,0.573,0.7,0.533,1.137,1.366,1.583,0.125,0.765,0.858,1.142,1.077,0.577,1.141
"1981-09-01",1.889,2.142,2.148,1.793,1.747,1.923,1.725,1.914,1.596,2.02,2.352,1.839,1.474,1.693,2.287,1.999,2.149,1.729,1.956,1.861,1.892,2.014,1.354,1.68
"1981-10-01",1.899,1.739,1.855,1.867,1.634,1.788,1.758,1.755,1.843,1.849,1.884,1.861,1.829,1.818,1.608,1.801,1.976,1.952,1.895,2.051,1.572,2.135,1.198,1.829
"1981-11-01",1.285,0.592,0.965,1.37,0.885,0.985,1.18,0.664,1.192,0.813,0.594,1.334,1.156,1.13,0.895,0.663,0.827,1.085,1.067,1.77,0.916,1.418,0.735,1.594
"1981-12-01",0.585,0.299,0.337,1.026,0.313,0.239,0.553,0.45,0.488,0.925,0.515,0.563,0.877,0.418,0.236,0.478,0.476,0.615,0.953,1.288,0.858,1.262,0.273,0.641
"1982-01-01",0.823,0.602,0.386,0.857,0.555,0.719,0.459,0.625,0.597,0.97,0.64,0.72,0.437,0.531,0.473,0.523,0.356,0.761,0.935,0.768,0.575,1.05,0.138,1.062
"1982-02-01",0.164,0.038,-0.072,0.119,-0.079,0.137,-0.131,-0.018,-0.064,0.863,0.332,0.085,-0.185,-0.078,-0.143,0.175,0.048,0.101,0.264,0.159,-0.118,0.417,-0.566,0.197
"1982-03-01",0.448,0.087,0.303,0.702,0.121,0.418,-0.1,0.056,0.164,0.741,0.234,0.591,-0.391,0.244,0.201,0.247,0.224,0.332,-0.056,0.17,-0.283,0.377,-0.429,0.637
"1982-04-01",0.117,-0.174,0.203,0.683,-0.233,0.074,-0.236,-0.214,-0.053,0.535,0.029,0.492,-0.493,0.048,0.061,0.193,0.134,0.074,-0.458,0.089,-0.443,0.081,-0.588,-0.03
"1982-05-01",1.414,1.046,1.259,1.785,0.846,1.179,0.721,0.879,1.005,1.127,0.928,1.718,0.34,1.146,1.224,1.153,0.882,1.211,0.309,1.014,0.351,1.102,0.262,1.014
"1982-06-01",1.444,1.674,1.064,1.539,1.392,1.807,1.514,1.962,1.364,1.884,1.798,1.444,1.894,1.342,1.656,1.812,1.012,1.764,0.925,0.944,1.49,1.466,0.576,0.357
"1982-07-01",0.948,1.131,0.44,1.066,0.311,1.121,1.254,1.375,0.69,1.685,1.461,0.819,1.506,1.067,1.362,1.587,1.205,1.13,0.464,0.298,1.481,0.483,0.6,0.003
"1982-08-01",0.72,0.622,0.29,0.738,0.69,0.901,0.793,0.761,1.032,0.356,0.461,0.673,0.648,1.109,1.049,0.706,0.616,1.058,0.404,0.569,0.73,0.449,0.321,0.602
"1982-09-01",0.793,0.683,0.435,0.584,0.661,1.062,1.161,0.883,1.119,0.367,0.664,0.559,0.427,0.941,1.203,1.077,0.683,0.721,0.984,0.838,0.952,0.806,0.738,1.122
"1982-10-01",0.622,0.932,0.631,0.388,1.388,1.252,1.318,1.298,1.415,0.899,0.707,0.62,0.888,0.992,1.46,1.228,0.86,1.663,1.617,0.847,1.475,1.264,1.34,1.08
