"fecha","spi.X100","spi.X101","spi.X102","spi.X104","spi.X105","spi.X107","spi.X108","spi.X109","spi.X110","spi.X111","spi.X112","spi.X113","spi.X116","spi.X117","spi.X118","spi.X119","spi.X120","spi.X121","spi.X122","spi.X123","spi.X124","spi.X125","spi.X126","spi.X200","spi.X201","spi.X202","spi.X203","spi.X204","spi.X205","spi.X206"
"1981-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981-04-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981-05-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1981-06-01", 1.015747e+00, 1.089560e+00, 9.340761e-01, 3.033955e-01, 4.371802e-01, 1.135232e+00, 8.223437e-01, 9.650475e-01, 7.885506e-01, 8.477420e-01, 9.902038e-01, 9.242468e-01, 1.117852e+00, 8.454390e-01, 1.021603e+00, 8.943500e-01, 9.203811e-01, 2.145592e-01, 1.378194e+00, 9.828093e-01, 7.890036e-01, 9.058145e-01, 5.491437e-01, 3.165528e-01, 7.870098e-01,-2.826033e-02, 5.213758e-01,-1.925024e-01, 8.625293e-01,-1.710874e-01
"1981-07-01", 1.010312e+00, 1.026451e+00, 1.041795e+00, 7.227574e-02, 3.591807e-01, 1.032369e+00, 7.189278e-01, 9.662480e-01, 7.123972e-01, 7.887667e-01, 1.012356e+00, 9.167652e-01, 1.044296e+00, 6.420475e-01, 9.560074e-01, 8.647112e-01, 8.760586e-01, 1.657828e-01, 1.219893e+00, 1.000005e+00, 7.817238e-01, 6.709906e-01, 5.289867e-01, 3.763769e-01, 7.846621e-01, 4.953399e-02, 6.950786e-01,-8.148140e-02, 9.936141e-01,-1.241489e-01
"1981-08-01", 3.124737e-01, 1.018075e+00, 1.221392e+00,-2.077547e-01, 5.478585e-02, 5.961840e-01, 1.075195e+00, 9.643063e-01, 5.783105e-01, 7.167109e-01, 5.630122e-01, 1.390020e+00, 1.150798e+00, 2.705488e-01, 1.875004e-01, 9.912453e-01, 7.894678e-01, 7.854085e-02, 1.481544e+00, 9.827264e-01, 1.921689e-01, 7.557058e-01, 2.481872e-01, 2.110591e-01, 5.920775e-01, 1.271591e-01, 9.078093e-01,-4.317413e-01, 7.323803e-01,-2.113659e-01
"1981-09-01", 9.381293e-01, 8.567851e-01, 1.437122e+00, 5.242347e-01,-1.366587e-01, 4.055403e-01, 9.437648e-01, 4.271795e-01, 1.190133e+00, 7.732969e-01, 6.196206e-01, 8.364186e-01, 1.446660e+00, 5.440884e-01, 6.735976e-01, 8.969001e-01, 5.380001e-01, 3.767127e-01, 8.525843e-01, 8.972852e-01, 1.330162e+00, 1.570452e+00, 1.030350e+00, 7.582628e-01, 1.055336e+00, 7.295903e-01, 1.515952e+00,-1.338716e-01, 1.040214e+00,-1.046293e-01
"1981-10-01", 8.258420e-01,-1.496177e-01, 1.101498e+00, 8.588854e-01,-8.355308e-01, 1.076112e+00, 8.016326e-02,-2.812293e-01, 7.384652e-01,-7.409008e-01, 4.084468e-01, 4.780969e-01, 1.362425e+00, 6.986140e-01, 5.387862e-01, 2.101515e-01,-5.035151e-01,-7.988841e-01, 9.129044e-02, 1.093435e+00, 1.547823e+00, 1.299542e+00, 5.252755e-01, 1.055534e+00, 1.441463e+00, 5.848181e-01, 1.541234e+00,-2.849836e-01, 1.365363e+00,-1.626204e-01
"1981-11-01", 6.756719e-01,-5.283295e-01, 7.052268e-01, 8.196404e-01,-2.019831e-01, 7.276125e-01,-3.963182e-01,-5.267148e-01, 6.743267e-01,-4.418788e-01, 4.571755e-01,-1.508042e-01, 5.686250e-01, 4.001632e-01, 5.112194e-01, 4.080007e-02,-5.763138e-01,-6.465307e-01, 4.720267e-02, 8.059815e-01, 1.580643e+00, 5.870874e-01, 6.648876e-01, 5.673364e-01, 1.456248e+00, 3.793577e-01, 1.223560e+00, 9.615555e-02, 1.489516e+00,-1.054903e-01
"1981-12-01", 8.998004e-01, 4.025032e-01, 7.863293e-01, 1.133825e+00, 4.325282e-01, 7.426418e-01, 6.446813e-01, 6.581836e-01, 8.346559e-01, 8.069956e-01, 6.419565e-01, 6.516959e-01, 7.454305e-01, 8.091587e-01, 7.989901e-01, 3.371052e-01, 3.807991e-01, 5.260113e-01, 8.278524e-01, 5.869469e-01, 8.315672e-01, 1.294463e+00, 4.958912e-01, 1.219845e+00, 1.770971e+00, 9.029681e-01, 1.771142e+00, 1.500155e-01, 1.131336e+00,-2.047668e-02
"1982-01-01", 1.109184e+00, 6.216941e-01, 6.434953e-01, 1.122566e+00, 4.718965e-01, 7.746271e-01, 6.295924e-01, 6.899449e-01, 9.864844e-01, 3.393078e-01, 7.453012e-01, 5.835812e-01, 5.922310e-01, 9.344840e-01, 1.091016e+00, 7.819534e-01, 5.907212e-01, 1.999970e-01, 4.886717e-01, 6.874934e-01, 1.056595e+00, 1.186993e+00, 5.117082e-01, 1.213960e+00, 1.494392e+00, 7.369771e-01, 1.385538e+00, 2.653733e-01, 1.432816e+00,-9.708895e-02
"1982-02-01", 3.558812e-01,-6.799187e-02,-5.001006e-02, 3.563991e-01,-4.566491e-02, 2.794816e-02,-9.984901e-03, 2.976302e-01, 2.908442e-01,-2.187014e-01, 5.416103e-02, 4.980714e-02,-3.109606e-02, 2.379718e-01, 3.124442e-01, 8.382892e-02,-5.689093e-02,-4.012578e-01,-1.064572e-01,-3.041304e-03, 2.869621e-01, 9.654771e-01,-1.510758e-01, 4.341563e-01, 8.181809e-01, 3.552586e-02, 6.342796e-01,-4.479455e-01, 6.881069e-01,-6.829987e-01
"1982-03-01", 4.523894e-01,-2.099042e-02, 1.070232e-01, 8.761807e-01, 3.688710e-02, 1.167320e-01, 1.003747e-01, 3.142049e-01, 5.567537e-01,-2.726387e-01, 1.243830e-01, 1.620776e-01, 4.139192e-02, 3.685225e-01, 4.198986e-01, 1.144456e-01, 7.842797e-02,-3.697931e-01,-1.232086e-01, 7.229264e-02, 2.888676e-01, 7.725463e-01, 1.102305e-01, 2.466527e-01, 6.779504e-01,-1.391079e-02, 6.496420e-01,-3.264999e-01, 7.304161e-01,-5.971909e-01
"1982-04-01", 4.955855e-01, 8.208802e-02, 1.496878e-01, 8.764078e-01, 6.216679e-02, 1.498577e-01, 2.003036e-01, 3.797078e-01, 6.291371e-01,-2.507876e-01, 1.621467e-01, 2.585240e-01, 5.231679e-02, 4.258090e-01, 4.601220e-01, 2.511820e-01, 1.157444e-01,-3.162814e-01,-6.062945e-02, 1.213504e-01, 2.970072e-01, 8.178045e-01, 1.745262e-01, 2.502174e-01, 5.487560e-01,-2.236670e-02, 6.556193e-01,-3.356232e-01, 6.350415e-01,-6.307117e-01
"1982-05-01", 4.867175e-01, 1.637986e-01, 2.001193e-01, 7.989000e-01, 4.531164e-02, 1.409593e-01, 2.766227e-01, 4.374514e-01, 5.580804e-01,-2.471939e-01, 1.252623e-01, 3.252834e-01, 1.208433e-01, 4.536456e-01, 4.412048e-01, 2.571730e-01, 1.540990e-01,-2.959164e-01,-3.792803e-02, 1.159268e-01, 2.401054e-01, 8.968194e-01, 1.614289e-01, 3.004772e-01, 4.472992e-01,-7.110215e-03, 6.584075e-01,-3.562313e-01, 4.447578e-01,-6.026178e-01
"1982-06-01", 3.625497e-01,-5.167048e-02, 6.461265e-02, 6.447146e-01,-1.169995e-01, 8.748409e-02, 2.649594e-02, 2.074980e-01, 5.155242e-01,-5.283600e-01, 2.431210e-02, 1.015382e-01,-9.453773e-02, 4.006674e-01, 3.090994e-01, 2.045849e-01, 2.052686e-02,-5.583315e-01,-3.284085e-01, 7.857690e-02, 3.260746e-01, 6.351615e-01, 9.578933e-02, 1.723424e-02, 2.279469e-01,-2.791986e-01, 3.518586e-01,-4.273936e-01, 3.874467e-01,-7.086456e-01
"1982-07-01",-1.738828e-01,-4.979683e-01,-2.173930e-01, 5.137879e-01,-3.979238e-01,-2.942446e-01,-2.196186e-01,-1.144188e-01, 2.068236e-01,-5.809551e-01,-2.594582e-01,-4.627340e-02,-1.845371e-01, 3.776269e-02,-2.225933e-01,-4.215763e-01,-3.311989e-01,-5.813426e-01,-5.494829e-01,-3.075622e-01,-3.055367e-01, 2.267593e-01,-1.026126e-01,-6.055842e-01,-1.940559e-01,-5.954374e-01,-1.965533e-01,-7.153068e-01,-3.761967e-01,-7.799644e-01
"1982-08-01", 1.129557e+00, 5.422965e-01, 7.658338e-01, 1.809716e+00, 3.236083e-01, 8.144943e-01, 7.733058e-01, 5.560713e-01, 1.481358e+00,-4.071813e-02, 9.358512e-01, 7.630215e-01, 4.572636e-01, 1.109756e+00, 1.082249e+00, 6.437742e-01, 5.594793e-01, 1.310137e-01, 7.992564e-02, 6.744352e-01, 1.037579e+00, 4.563121e-01, 9.727600e-01, 8.409458e-02, 6.404984e-01, 4.880591e-03, 7.813617e-01, 2.076561e-02, 7.315486e-01,-1.736838e-01
"1982-09-01", 3.664254e-01, 3.804152e-01,-3.945165e-01, 1.579448e-01,-8.596107e-02, 6.680126e-01, 7.447334e-01, 9.047409e-01, 3.167521e-03, 3.783930e-01, 1.986137e-01, 9.251974e-01,-8.688634e-02, 9.950179e-01, 3.436320e-01, 4.485126e-01, 5.779491e-01, 6.913860e-01, 8.892509e-01, 5.993966e-01, 6.645985e-01, 7.060007e-01, 4.931305e-01, 6.247472e-01, 4.534259e-01, 2.565280e-01, 7.752150e-01,-7.511738e-01, 3.221951e-01,-7.151008e-01
"1982-10-01",-7.155448e-02, 1.046273e-01,-4.620451e-01,-3.281987e-01,-2.393072e-02, 5.828642e-01, 9.529015e-01, 5.034343e-01,-2.754407e-01, 4.887804e-01, 3.717812e-01, 1.021631e+00, 4.232072e-01, 1.347602e+00,-6.910493e-02, 1.462963e-01, 4.904515e-01, 5.085429e-01, 4.531392e-01, 7.373883e-01, 1.493170e-01, 9.540451e-01, 7.084501e-01, 1.181857e+00, 9.519645e-02, 1.166975e+00, 4.475493e-01, 3.908565e-01, 2.003709e-01, 1.596546e-01
"1982-11-01", 1.739522e-01,-7.931684e-02,-1.436769e-01, 1.720370e-01, 2.070930e-01, 1.099532e+00, 5.371145e-01, 1.267781e-01, 1.979022e-01, 8.259115e-01, 5.530890e-01, 6.397975e-01, 5.950314e-01, 1.032286e+00, 1.833489e-01, 3.268098e-01, 4.209399e-01, 6.364569e-01, 5.008090e-01, 1.068531e+00, 6.991361e-01, 8.058422e-01, 6.805196e-01, 1.637266e+00, 4.918114e-01, 1.117582e+00, 9.780441e-01, 6.177682e-01, 7.638907e-01, 1.749562e-01
"1982-12-01",-5.579029e-01,-1.180787e+00,-7.146010e-01,-6.479953e-01,-9.112393e-01,-5.265634e-01,-1.907019e-01,-7.359843e-01,-8.641627e-01,-5.741183e-01,-3.271861e-01,-4.173987e-01, 4.956469e-02,-7.208622e-01,-5.215933e-01,-7.829629e-01,-9.743291e-01,-5.640474e-01,-6.692138e-01,-3.485049e-01,-9.776090e-01, 1.660255e-01,-7.387899e-01, 4.759481e-01,-4.312893e-01,-1.904404e-01,-1.254074e-01,-5.027117e-01,-4.451492e-03,-8.236622e-01
"1983-01-01",-1.363762e+00,-1.931112e+00,-1.408514e+00,-1.417455e+00,-1.593711e+00,-1.039670e+00,-1.521592e+00,-1.908089e+00,-1.531147e+00,-1.204732e+00,-1.264639e+00,-1.547512e+00,-1.066265e+00,-1.509078e+00,-1.362435e+00,-1.354877e+00,-1.659066e+00,-1.289547e+00,-1.433801e+00,-1.020869e+00,-1.499203e+00,-9.632205e-01,-1.659574e+00,-8.715493e-01,-7.933015e-01,-1.476805e+00,-1.208177e+00,-1.930598e+00,-8.645386e-01,-1.845041e+00
"1983-02-01",-1.693049e+00,-2.423772e+00,-1.760231e+00,-1.771758e+00,-1.959718e+00,-1.508872e+00,-1.856104e+00,-2.491319e+00,-1.668724e+00,-1.783788e+00,-1.523721e+00,-1.931883e+00,-1.787957e+00,-2.031782e+00,-1.695095e+00,-1.600530e+00,-2.125294e+00,-1.763463e+00,-1.728374e+00,-1.363501e+00,-1.735212e+00,-1.471127e+00,-2.245549e+00,-1.582624e+00,-1.153748e+00,-1.874881e+00,-1.783421e+00,-2.305083e+00,-1.683522e+00,-2.346759e+00
"1983-03-01",-2.109770e+00,-2.665507e+00,-2.102093e+00,-1.908870e+00,-2.174952e+00,-1.752916e+00,-2.189742e+00,-2.782558e+00,-1.978623e+00,-1.981960e+00,-1.766347e+00,-2.250057e+00,-2.013239e+00,-2.286918e+00,-2.085828e+00,-1.928650e+00,-2.401844e+00,-1.878616e+00,-1.920659e+00,-1.677050e+00,-2.025396e+00,-2.009864e+00,-2.560520e+00,-1.886691e+00,-1.374302e+00,-2.123160e+00,-2.067003e+00,-2.485276e+00,-1.987428e+00,-2.602529e+00
"1983-04-01",-2.052252e+00,-2.640586e+00,-2.130484e+00,-1.921124e+00,-2.216899e+00,-1.770875e+00,-2.286018e+00,-2.796696e+00,-1.978781e+00,-2.144144e+00,-1.767367e+00,-2.397945e+00,-2.080722e+00,-2.498567e+00,-2.048005e+00,-1.863696e+00,-2.414801e+00,-1.969400e+00,-1.941303e+00,-1.706525e+00,-2.063796e+00,-2.080437e+00,-2.609812e+00,-2.188517e+00,-1.520300e+00,-2.382758e+00,-2.086152e+00,-2.654930e+00,-2.149190e+00,-2.774582e+00
"1983-05-01",-2.147549e+00,-2.663627e+00,-2.201158e+00,-2.079805e+00,-2.273812e+00,-1.934840e+00,-2.306908e+00,-2.815429e+00,-2.105329e+00,-2.225872e+00,-1.925087e+00,-2.439719e+00,-2.189122e+00,-2.616223e+00,-2.145268e+00,-1.934224e+00,-2.482324e+00,-2.023194e+00,-1.988149e+00,-1.852476e+00,-2.147677e+00,-2.211147e+00,-2.622257e+00,-2.626015e+00,-1.656125e+00,-2.643592e+00,-2.411133e+00,-2.856088e+00,-2.513374e+00,-2.876160e+00
"1983-06-01",-2.177448e+00,-2.551252e+00,-2.261339e+00,-1.941524e+00,-2.148709e+00,-1.757706e+00,-2.499912e+00,-2.901797e+00,-1.876265e+00,-2.194690e+00,-1.895892e+00,-2.471262e+00,-2.313034e+00,-2.544006e+00,-2.175181e+00,-1.764814e+00,-2.326950e+00,-2.007000e+00,-1.907629e+00,-1.704184e+00,-1.698230e+00,-2.336919e+00,-2.631547e+00,-2.626394e+00,-1.333245e+00,-2.564647e+00,-2.428264e+00,-2.907693e+00,-2.204081e+00,-2.905036e+00
"1983-07-01",-1.507500e+00,-1.407719e+00,-1.181194e+00,-1.273873e+00,-1.439019e+00,-1.427838e+00,-1.357194e+00,-1.652536e+00,-9.847295e-01,-2.039622e+00,-1.224774e+00,-1.443955e+00,-1.371493e+00,-1.878037e+00,-1.474970e+00,-1.099293e+00,-1.484628e+00,-1.491164e+00,-1.088082e+00,-1.174744e+00,-1.115607e+00,-1.450777e+00,-1.670865e+00,-2.013359e+00,-1.125860e+00,-1.751480e+00,-1.615867e+00,-2.004276e+00,-1.649701e+00,-2.042761e+00
"1983-08-01",-1.083497e+00,-7.056977e-01,-6.440235e-01,-8.246398e-01,-1.207155e+00,-1.064543e+00,-1.113180e+00,-1.255636e+00,-6.614975e-01,-2.002977e+00,-9.004054e-01,-1.078181e+00,-4.212201e-01,-1.390591e+00,-1.024207e+00,-7.511311e-01,-1.221530e+00,-1.236733e+00,-7.036875e-01,-8.786393e-01,-7.379016e-01,-1.268589e+00,-1.157999e+00,-1.367583e+00,-7.170608e-01,-1.452213e+00,-9.732936e-01,-1.779411e+00,-8.706280e-01,-1.904059e+00
"1983-09-01", 2.800578e-01, 8.031999e-01, 7.493793e-01, 2.435051e-01, 4.579820e-01, 3.450919e-01, 4.867480e-01, 1.313540e-01, 7.321535e-01,-2.413295e+00, 4.682370e-01, 3.611493e-01, 9.901427e-01,-7.807919e-02, 2.637581e-01, 8.457880e-01, 1.851493e-01,-3.166314e-01, 7.602051e-01, 6.191380e-01, 8.985573e-01, 5.723573e-01, 3.122604e-01,-1.619998e-01, 8.582289e-02,-2.479374e-01, 4.798410e-01,-7.271627e-01, 1.160914e-01,-1.181560e+00
"1983-10-01",-1.036763e-01, 5.222797e-01, 6.481119e-01,-1.959466e-01, 2.928899e-01,-2.291235e-01, 7.563861e-01, 1.101207e-01, 1.866867e-01,-1.313517e+00,-1.760158e-02, 7.667793e-01, 1.177274e+00,-5.919876e-01,-1.526571e-01, 8.558063e-02, 3.362463e-01,-1.788153e-01, 8.495850e-01, 2.612398e-02, 5.520827e-01, 5.522431e-01, 1.872485e-01,-4.321561e-01,-4.701526e-01,-5.462343e-01,-4.140333e-01,-7.877156e-01,-3.309706e-01,-1.278054e+00
"1983-11-01",-3.917080e-01,-1.249357e-01, 3.175609e-01,-5.644412e-01,-6.075098e-01,-9.517513e-01, 2.145535e-01,-3.920903e-01,-9.789441e-02,-1.633493e+00,-2.227574e-01, 2.154435e-01, 5.321889e-01,-1.151443e+00,-4.022576e-01,-4.425066e-01,-5.551747e-01,-4.918757e-01, 1.239605e-01,-6.264178e-01, 1.951060e-02, 3.317421e-01,-5.655840e-01,-8.497174e-01,-1.007075e+00,-7.976594e-01,-9.528833e-01,-1.230055e+00,-8.848592e-01,-1.504174e+00
"1983-12-01",-1.368248e+00,-9.049304e-01,-3.733139e-01,-1.216945e+00,-8.990329e-01,-8.910105e-01,-4.061986e-01,-1.101476e+00,-8.487260e-01,-9.678285e-01,-8.460873e-01,-6.485655e-01,-8.104646e-02,-6.773751e-01,-1.356934e+00,-1.178638e+00,-1.302931e+00,-4.189332e-01,-4.834794e-01,-9.711292e-01,-4.337993e-01,-2.142405e-01,-9.877505e-01,-1.267030e-01,-7.841754e-01,-4.816810e-01,-3.853004e-01,-7.981587e-01,-6.870585e-01,-9.209067e-01
"1984-01-01", 2.213745e-01, 7.120307e-01, 8.386328e-01, 5.230328e-01, 7.287013e-01, 1.790482e+00, 1.338799e+00, 1.600819e+00, 3.131723e-01, 1.368337e+00, 8.666220e-01, 1.484875e+00, 9.285275e-01, 1.819380e+00, 2.149914e-01, 1.225167e+00, 9.624929e-01, 8.804773e-01, 1.779863e+00, 1.423933e+00, 1.219543e+00, 1.604397e+00, 7.665129e-01, 1.741252e+00, 1.453755e+00, 1.151816e+00, 1.690463e+00, 6.443318e-01, 8.893461e-01, 5.577807e-01
"1984-02-01", 1.203953e+00, 1.300158e+00, 1.472195e+00, 1.392909e+00, 1.142739e+00, 2.529429e+00, 1.808154e+00, 2.169072e+00, 1.120309e+00, 1.867583e+00, 1.637340e+00, 2.086789e+00, 1.640954e+00, 2.409383e+00, 1.224198e+00, 1.835696e+00, 1.531621e+00, 1.324715e+00, 2.253881e+00, 2.233601e+00, 2.225821e+00, 2.013720e+00, 1.399649e+00, 2.319393e+00, 2.161144e+00, 1.856261e+00, 2.556000e+00, 1.599217e+00, 1.426691e+00, 1.263448e+00
"1984-03-01", 1.543555e+00, 1.721628e+00, 1.835916e+00, 1.837509e+00, 1.355366e+00, 2.561266e+00, 2.066209e+00, 2.333948e+00, 1.390695e+00, 2.059589e+00, 2.050903e+00, 2.353390e+00, 2.105503e+00, 2.752910e+00, 1.544482e+00, 2.195929e+00, 1.683474e+00, 1.515197e+00, 2.370693e+00, 2.605528e+00, 2.488929e+00, 2.370942e+00, 1.722605e+00, 2.384858e+00, 2.403836e+00, 1.949980e+00, 2.768206e+00, 1.698451e+00, 1.829231e+00, 1.470235e+00
"1984-04-01", 1.573884e+00, 1.720085e+00, 1.846294e+00, 1.924674e+00, 1.387203e+00, 2.534254e+00, 2.008607e+00, 2.312269e+00, 1.438206e+00, 2.060548e+00, 2.057231e+00, 2.330534e+00, 2.076912e+00, 2.736203e+00, 1.601267e+00, 2.210624e+00, 1.683636e+00, 1.529568e+00, 2.347892e+00, 2.606748e+00, 2.568316e+00, 2.334878e+00, 1.732131e+00, 2.403685e+00, 2.604374e+00, 1.975098e+00, 2.804150e+00, 1.715219e+00, 2.040797e+00, 1.521597e+00
"1984-05-01", 1.677116e+00, 1.789707e+00, 1.915960e+00, 2.019858e+00, 1.431399e+00, 2.591962e+00, 2.052557e+00, 2.315145e+00, 1.510695e+00, 2.066549e+00, 2.134185e+00, 2.354751e+00, 2.161967e+00, 2.795836e+00, 1.702019e+00, 2.274340e+00, 1.697189e+00, 1.533429e+00, 2.362628e+00, 2.660220e+00, 2.607073e+00, 2.384191e+00, 1.761127e+00, 2.436545e+00, 2.688490e+00, 2.004341e+00, 2.885149e+00, 1.769488e+00, 2.183569e+00, 1.569740e+00
"1984-06-01", 2.453172e+00, 2.271984e+00, 2.509511e+00, 2.732883e+00, 1.673958e+00, 2.906415e+00, 2.397108e+00, 2.713631e+00, 2.182015e+00, 2.263067e+00, 2.734200e+00, 2.732008e+00, 2.534243e+00, 3.102099e+00, 2.463144e+00, 2.792593e+00, 2.006224e+00, 1.735131e+00, 2.568234e+00, 3.092652e+00, 2.985553e+00, 2.701636e+00, 2.134181e+00, 2.575541e+00, 2.841892e+00, 2.225114e+00, 3.238963e+00, 1.966246e+00, 2.239058e+00, 1.835751e+00
"1984-07-01", 2.213669e+00, 1.832864e+00, 1.836421e+00, 2.195546e+00, 1.424500e+00, 2.212424e+00, 1.707648e+00, 1.834200e+00, 1.859453e+00, 1.837967e+00, 2.292824e+00, 1.993896e+00, 2.058740e+00, 2.375667e+00, 2.151594e+00, 2.152685e+00, 1.536897e+00, 1.537180e+00, 1.864732e+00, 2.547030e+00, 2.672598e+00, 1.798851e+00, 1.740129e+00, 1.895032e+00, 1.876733e+00, 1.834421e+00, 2.579855e+00, 1.853736e+00, 1.386108e+00, 1.622058e+00
"1984-08-01", 1.527765e+00, 2.002754e+00, 1.119369e+00, 1.635775e+00, 1.372589e+00, 1.571442e+00, 1.640856e+00, 1.523592e+00, 1.140853e+00, 1.798231e+00, 2.015686e+00, 1.829470e+00, 1.898875e+00, 2.106106e+00, 1.390753e+00, 1.945447e+00, 1.303312e+00, 1.663553e+00, 1.666940e+00, 2.258776e+00, 1.946963e+00, 2.084655e+00, 1.675758e+00, 1.270405e+00, 9.824685e-01, 1.289929e+00, 1.918432e+00, 1.328678e+00, 8.520485e-01, 1.358195e+00
"1984-09-01",-1.463969e-02, 5.112556e-02,-1.317349e+00,-4.994926e-01,-1.754927e-01, 5.422671e-02,-3.390310e-01,-2.633271e-01,-3.150708e-01, 9.957901e-01,-2.766484e-01, 1.780370e-01,-5.126418e-01,-9.143623e-01,-1.252694e-01,-5.974543e-01, 3.777653e-01, 1.808505e-01,-4.703545e-01, 1.707249e-02, 7.460940e-02,-5.531191e-01,-4.282886e-01,-4.931214e-01,-5.907987e-01,-5.111272e-01, 1.211605e-01,-2.664493e-01,-7.121099e-01, 6.632186e-01
"1984-10-01", 4.426895e-01, 7.991338e-01,-2.532477e-01, 9.017356e-01,-7.340276e-02, 3.370174e-01, 1.142213e+00,-9.243159e-02, 3.063776e-01, 1.333276e+00, 3.138711e-01, 6.076661e-01, 9.281187e-02,-7.713850e-01, 3.412446e-01, 3.325055e-01, 8.765973e-02, 6.704220e-01,-3.604980e-01, 6.110396e-01, 3.829509e-01, 1.500019e-01,-1.007916e-01,-6.704481e-02,-2.223635e-01, 8.138103e-01, 7.347606e-01, 1.705488e+00,-3.314768e-01, 1.407730e+00
"1984-11-01", 1.901004e+00, 1.936762e+00, 1.426933e+00, 2.079571e+00, 1.594536e+00, 1.508379e+00, 2.159583e+00, 1.424275e+00, 1.847130e+00, 2.006284e+00, 1.693909e+00, 1.805669e+00, 1.502196e+00, 1.000134e+00, 1.755227e+00, 1.579762e+00, 2.164688e+00, 2.241158e+00, 1.282494e+00, 1.497528e+00, 1.475012e+00, 1.219959e+00, 1.333757e+00, 1.932434e+00, 6.100946e-01, 2.617034e+00, 1.669292e+00, 3.258093e+00, 9.034458e-01, 2.838885e+00
"1984-12-01", 1.124050e+00, 4.490587e-01, 7.976628e-01, 1.499534e+00, 3.288506e-01, 8.216969e-01, 6.157198e-01,-2.092511e-01, 1.272919e+00,-3.342298e-01, 9.529227e-01, 2.731471e-01, 7.370690e-01, 6.423062e-01, 1.103161e+00, 9.537845e-01,-2.562925e-01,-1.171776e-01,-3.528298e-01, 9.863692e-01, 9.541652e-01, 3.013350e-01,-3.041705e-01, 1.313792e+00, 4.317865e-01, 1.499097e+00, 6.720624e-01, 1.812473e+00, 1.026249e+00, 1.424273e+00
"1985-01-01", 1.284742e+00, 5.173435e-01, 6.836773e-01, 1.477639e+00,-1.922171e-01, 8.335574e-01, 3.971847e-01,-1.599064e-01, 1.309949e+00,-7.708635e-01, 1.125335e+00, 1.662017e-01, 4.437076e-01, 3.509613e-01, 1.314642e+00, 1.213797e+00,-4.459678e-01,-4.898669e-01, 4.523671e-02, 9.392982e-01, 8.559827e-01, 1.462642e-01,-1.472322e-01, 7.209403e-01, 5.804621e-01, 5.081296e-01, 5.206384e-01, 5.837089e-01, 8.959336e-01, 3.183983e-01
"1985-02-01", 1.343073e+00, 7.750223e-01, 8.615344e-01, 1.333894e+00, 6.549707e-01, 1.294645e+00, 9.905196e-01, 5.051383e-01, 1.308802e+00, 7.923703e-01, 1.299693e+00, 9.706479e-01, 8.810394e-01, 8.407300e-01, 1.367228e+00, 1.434244e+00, 6.222011e-01, 5.896028e-01, 9.006187e-01, 1.146149e+00, 1.002114e+00, 5.476514e-01, 9.200360e-01, 1.133083e+00, 7.667286e-01, 9.063508e-01, 9.033649e-01, 1.030799e+00, 8.513747e-01, 8.903549e-01
"1985-03-01", 1.265670e+00, 7.018001e-01, 7.751724e-01, 1.142669e+00, 6.162562e-01, 1.130526e+00, 8.954970e-01, 4.351549e-01, 1.235054e+00, 6.812336e-01, 1.197003e+00, 8.797349e-01, 7.540013e-01, 7.106657e-01, 1.284491e+00, 1.340698e+00, 5.786194e-01, 5.603444e-01, 7.887644e-01, 1.023576e+00, 9.179210e-01, 4.880027e-01, 8.143524e-01, 1.108031e+00, 8.399698e-01, 8.606919e-01, 8.008395e-01, 8.669347e-01, 8.324015e-01, 7.843968e-01
"1985-04-01", 1.550541e+00, 7.970363e-01, 8.938433e-01, 1.169009e+00, 6.685817e-01, 1.421655e+00, 9.464871e-01, 5.565341e-01, 1.512286e+00, 7.025147e-01, 1.426636e+00, 1.004345e+00, 8.891335e-01, 9.393698e-01, 1.554455e+00, 1.410897e+00, 6.477778e-01, 5.792444e-01, 8.010869e-01, 1.201374e+00, 1.108558e+00, 5.187468e-01, 9.193515e-01, 1.252793e+00, 1.144047e+00, 8.430997e-01, 1.047880e+00, 7.885946e-01, 1.320015e+00, 6.983023e-01
