fecha,spei107,spei117,spei123,spei200,spei201,spei203
1985-02-01,1.20189251399648,0.708702881320788,1.08294670666361,0.690210318937744,0.779136066578582,0.766446850596294
1985-03-01,1.10273778749,0.659360188527271,0.97794177241539,0.875541942282226,0.897624650685139,0.787974947083725
1985-04-01,1.47628813101432,1.19625300801508,1.18452042490704,1.37897610053061,1.37848648196225,1.24474388750166
1985-05-01,1.31407384302604,0.89682990342566,1.07276604921699,1.17388758110945,1.43075854783174,1.08647285504414
1985-06-01,2.31145487073832,2.24776376351125,2.25874338746479,1.94088719622996,1.47502277247642,2.12228912065435
1985-07-01,1.27164712908034,1.60448103993571,1.19321615088347,1.14023621927581,0.488869823066165,0.415826748569001
1985-08-01,1.11483148963791,1.55429653799371,0.894314359039162,1.01289594121945,0.502356042863871,0.56647094178573
1985-09-01,2.08297632313464,1.69949512976194,1.70614647643169,0.725568489744498,1.45226399611347,1.14911746603535
1985-10-01,1.39586050599917,0.778900651440464,1.18986369721909,0.358440726248039,1.05602224623637,0.585441542429069
1985-11-01,2.07484849612358,2.23519343550601,2.07902906880627,1.25792371821437,2.00838938078947,1.94335327272639
1985-12-01,1.7940241400108,1.94402071959301,1.74691560167322,1.52247643177983,1.87337155209253,1.87812248366856
1986-01-01,1.04423494147933,1.15953359838527,1.15640679236201,0.811427198526211,1.08694277226249,1.08569875186307
1986-02-01,0.574047290160683,0.444020018700423,0.631898458364923,0.566751759161189,0.416348067763038,0.759610791558904
1986-03-01,0.751284086858549,0.738826626559899,0.947364433345641,1.01669554259671,0.59994884882587,1.14351757244709
1986-04-01,1.16035491251467,0.996880260524448,1.18689677194154,1.30454845506508,0.946796614682559,1.40448354249713
1986-05-01,1.89976872499712,1.59571811283977,1.82756598762527,1.80552505185389,1.7095500425642,1.80704562315119
1986-06-01,1.67826073755683,0.894793770308508,1.29583028211624,0.457302623161306,0.701351383629575,0.53992739525952
1986-07-01,1.44700181730682,0.297857192677576,1.79917754982194,0.851658743092973,0.779509540122329,0.892174083700447
1986-08-01,0.88776278950174,-0.0167398486841205,1.099723452409,0.629890937651742,0.547756097514444,0.582309444744468
1986-09-01,1.42823170510709,1.40267840583884,1.7003359479234,1.3836284788274,1.60030278658408,1.18086920417319
1986-10-01,1.10291232243202,1.01198360457887,1.47300505975691,0.265888323338232,0.810392676759346,0.653020596761568
1986-11-01,0.660203899962733,0.604378740880402,1.02113818762936,0.274212385749163,0.886708841224078,0.45923801022237
1986-12-01,2.08226146083325,1.85002171132161,2.13057956832975,1.23434968124995,1.26924014077767,1.54183337388269
1987-01-01,1.77568996815063,1.70417673943078,2.03766498464895,1.81509053343751,1.51163014400207,1.73212200139126
1987-02-01,0.987960456437926,0.730375551087009,1.28920353401096,0.861976770115609,0.407387888883519,0.969089207960553
1987-03-01,-0.0621691674985766,-0.38591940481826,0.0722403580941999,-0.0569739954773297,-0.504996107208522,0.00351442754969086
1987-04-01,-1.44404478667466,-1.56441079310267,-1.53718188116369,-1.65465163753093,-1.62320576590097,-1.79440360960626
1987-05-01,-0.513387793616203,-0.97132795505355,-0.834935106975935,-1.45428097485441,-0.776965074368713,-1.29673009871306
1987-06-01,0.153213458355519,-0.280117984061913,-0.213608122338282,-1.13339984960603,-0.440691023668966,-0.54648783006497
1987-07-01,1.08894354786054,1.02736812084082,0.687291810550237,0.661527647548175,-0.074675995330398,0.1259052050019
1987-08-01,0.530924726888338,0.790701828093601,0.405324421484298,-0.0733437228417483,-0.256890114609476,-0.583178625678627
1987-09-01,0.0366758555477459,0.408456730630899,0.132552931494322,-0.216084818756953,-0.578685096290704,-0.759525785027516
1987-10-01,0.136310913479958,0.400713525077658,0.180963255630938,-0.500059581732416,-0.247309126882446,-0.100220931474816
1987-11-01,1.42237456939751,1.59423590409141,1.35762650054065,0.860564591328331,0.800864701934325,1.45933186483247
1987-12-01,-0.267691577211384,0.286726010223913,-0.387921180711414,-0.499240459232704,-0.410100141272228,-0.373025573128734
1988-01-01,0.0436764803852808,0.173266558659598,-0.176936517492322,-0.0384345249545734,0.0807845372331259,0.197900278318793
1988-02-01,-0.55615041141977,-0.550426991689453,-0.735700706186611,-1.01159886196173,-0.78812873878821,-0.922472134098116
1988-03-01,0.39780215165618,0.0312063731190411,0.45182604726056,-0.258523658716744,0.238363883545014,0.00126931411597933
1988-04-01,0.262563869678833,-0.190660218217032,0.422574843578521,-0.423243723878741,-0.235580367609274,-0.597671694213285
1988-05-01,0.960512193983292,0.451376973984084,1.15403450593193,0.759882897580769,0.782621634756282,0.493119536589698
1988-06-01,0.437984325303846,0.701585073905239,0.290832196553606,1.1679692768306,-0.254233519367482,0.0385415217987894
1988-07-01,0.722136617090409,0.895502294618336,0.515560465357274,1.12744949285786,-0.258647033183378,0.429334045022277
1988-08-01,-0.718927264465331,0.256605090782294,-1.15147807065995,0.290204375705536,-0.734351697583556,-0.485076535671628
1988-09-01,-0.972535287890417,-0.944330610877387,-1.26278029402221,-1.24180261119023,-0.797494864161753,-1.07076060025221
1988-10-01,-1.18067231515305,-1.42880727611832,-1.50620017104096,-1.72608117485146,-1.34637446498301,-1.65343856432654
1988-11-01,-0.915303272622475,-1.50749192961591,-1.04659335715612,-1.58917545394946,-1.35210695478202,-1.60973934883792
1988-12-01,-1.25896844683845,-1.4394386676373,-1.52644319367738,-1.37767192374008,-1.32384316596762,-1.44017033971566
1989-01-01,-0.945137981790523,-0.961457222789788,-1.36933317759029,-0.598584522287868,-0.790798416616179,-0.691337652074909
1989-02-01,-0.793477118188761,-0.909118052323841,-1.40832814066956,-0.086508993303215,-0.452890856665543,-0.29433531891643
1989-03-01,-0.792419049599675,-0.669860147060031,-1.27063038349635,0.165979228769994,-0.639008548586804,-0.135968281469212
1989-04-01,-0.330024562387309,-0.164620380861501,-0.370690738484798,0.523692408133982,-0.333897589639697,0.199178262601125
1989-05-01,-0.0492642585441404,0.585948941908086,0.202966185384628,0.693585372834196,-0.168405725031853,0.381957194694906
1989-06-01,1.20453692981554,1.6075142439919,1.520235453785,1.63566259841967,0.923265918374498,0.728753075979794
1989-07-01,1.08991811149554,0.998660667315326,0.00803850258483856,1.53418555868944,1.23581400685403,0.59939837095902
1989-08-01,0.863361070368399,1.11770131325665,0.560882007805322,1.41566872760588,0.997975413340534,0.426332709675203
1989-09-01,0.103851441075225,0.267394558581254,0.0289003673048434,0.367427947703625,0.544330692639987,0.403677619416822
1989-10-01,-0.954609975593691,-0.909034113095543,-0.843662451725055,-1.21073054205649,-0.855734387276542,-1.0537877914049
1989-11-01,-1.06167493077459,-1.17670347318098,-0.866856462576981,-1.41695322584115,-1.19695200396811,-1.30106138926922
1989-12-01,-1.94023062309995,-1.80360094211819,-1.68701349577692,-2.01529170359928,-1.60671019219433,-2.26106211868417
1990-01-01,-0.964829711748493,-1.24669086782163,-1.04390743825322,-1.48641008054355,-0.811382329605691,-1.09929290437509
1990-02-01,-1.28977088260643,-1.37508432925077,-1.28784081290683,-1.52913625680928,-1.15523353649465,-1.22377478367467
1990-03-01,-1.29874472876312,-1.54475334461807,-1.48153284607909,-1.52924469766908,-1.27071350575551,-1.06193659389504
1990-04-01,-1.46968211181271,-1.50601259095203,-1.52166033689261,-1.48133881624132,-1.70703351285087,-1.30911302778362
1990-05-01,-1.2166407462816,-1.54164206154397,-1.50823427658391,-1.38675817120664,-1.36692262520707,-1.2931464471423
1990-06-01,0.521822292188359,0.707726627431447,0.21470381123881,1.00979995754035,0.854214794499214,0.800022273187764
1990-07-01,1.91018476358964,1.28755123164784,2.08704503752652,1.74778751619205,1.21730499522561,1.68589697173984
1990-08-01,1.53642442076978,1.36098583397285,1.56323361682849,1.71152855711589,1.00690692991711,1.45022396241602
1990-09-01,0.50031217887874,-0.10906388240685,0.413767044320049,0.616145924181464,0.039275804944889,0.464925992164071
1990-10-01,0.604554285870533,0.594109333668609,0.383059513121042,1.23131134898478,0.466327525497799,0.725299621687854
1990-11-01,0.88126832212361,1.27806845420094,0.85945397242215,1.45759909910665,1.16705403310603,1.02903090625065
1990-12-01,0.730329452763286,0.727865860697023,0.919369343454421,1.07354794919372,0.844475252415998,0.607906909995405
1991-01-01,-0.366707662721301,-0.281503070318901,-0.222724208465436,-0.430137172621396,-0.363298250471323,-0.507649637078809
1991-02-01,-0.959769433316661,-1.02807435725119,-0.805092749065935,-1.17205249839473,-1.25110376811722,-0.99233867169435
1991-03-01,-0.884447883681779,-0.794650939418782,-0.992105980414339,-1.21781581531872,-1.40738581518531,-1.17828624097858
1991-04-01,-0.746108919178253,-0.644016756444727,-0.770867366837823,-0.929737455969691,-1.14176748340342,-0.948195126738341
1991-05-01,-0.340544931661608,0.132416815531509,-0.450481285182864,-0.408377578531205,-0.925512786703661,-0.887830155923603
1991-06-01,-1.04889644675675,0.11040585839683,-1.03229912099804,0.921769166454951,1.08097347289954,-0.0689767846826506
1991-07-01,0.36510612610577,0.605130325413502,0.429838809376906,1.41874265321392,1.22679574696511,0.887235896847362
1991-08-01,0.069881710816759,0.484611179661663,-0.385501709001625,1.18993179159312,1.1518133176397,0.578107027457988
1991-09-01,-1.04753934108042,-0.677587584560467,-1.12394814774001,-0.39798490037952,-0.242683239857915,-0.52534623738358
1991-10-01,-1.29670628817132,-0.60674506234228,-1.36593216761202,-0.408922106615441,-0.896624350372219,-0.80316433011459
1991-11-01,-0.68378433732576,-0.166209862352131,-0.555651663566319,-0.412660592562637,-0.914585194269712,-0.396321442993804
1991-12-01,-1.70811509466279,-1.39102044508953,-1.25667983179912,-1.73396585164647,-1.79122263561866,-1.37180237230062
1992-01-01,-1.12095393781471,-1.15957427145389,-0.887013123215456,-1.53814803256522,-1.31921868024434,-1.10880657983746
1992-02-01,-1.68349169465407,-1.69747693874994,-1.46526187152288,-1.70213625556478,-1.65439169152855,-1.63209368518688
1992-03-01,-1.86482285118956,-1.9328850176294,-1.81358572827335,-1.79804676114507,-1.81622311591443,-1.89757377666883
1992-04-01,-1.86599432069829,-1.87614771326605,-1.88188455790894,-1.71306238793008,-1.84847902897853,-1.80920646657879
1992-05-01,-1.77086636731995,-1.61117121333151,-1.66192297707123,-1.71997673261063,-2.03254176180974,-1.68867067320953
1992-06-01,-0.596325709170559,0.546196756734865,-0.39075698834346,-1.27968095184743,-1.44024660454666,0.232602393893775
1992-07-01,0.419776359816252,1.45040502249206,0.604712234299604,-0.344513171172012,0.00015923019661456,1.08921970137154
1992-08-01,1.63717398167862,1.91672208108714,1.66641991912556,0.7297134034393,0.975119929007737,1.62519940956223
1992-09-01,1.33141122431588,1.49331629448891,1.25517931941697,1.50371935190195,1.13960742871863,1.61602415425653
1992-10-01,1.25116575329409,1.14242632859213,1.20145476756907,1.11327752153033,0.818599615515944,1.35584084571631
1992-11-01,0.888979871865113,0.544035022216071,0.722936955177898,0.494696708168232,0.472293558611885,0.349926551806867
1992-12-01,0.632230616639816,-0.0265551247542023,0.306895987819429,-0.845741960039753,-0.147463200062182,-0.781190831158382
1993-01-01,0.871014392885711,0.282697192601136,0.555419207092405,0.112079266921437,0.559729370999429,-0.094822547248257
1993-02-01,0.0017482369633723,-0.65973261887938,-0.208366255867677,-0.667504045022005,-0.151882450918552,-0.873830222331471
1993-03-01,0.182647151153544,-0.695008547421244,-0.116928279464713,-0.377086833598922,0.00366633126281119,-0.637367714161002
1993-04-01,-0.770051345594856,-1.37059256203163,-0.95335351519535,-1.00381621192709,-0.828394373256163,-1.17184130827932
1993-05-01,0.287849618809195,-0.489096742669365,-0.0884584455391406,-0.271018111170536,-0.220313387115722,-0.112433740439577
1993-06-01,-0.394435652577441,0.0899962287381341,-0.701758241605033,-0.408819313357669,1.01018986523941,0.355732740964267
1993-07-01,0.919754493454812,0.940912777788989,0.858265557377615,0.191277086588362,1.06585722615061,0.745829884503383
1993-08-01,1.23738006242009,1.19927941890577,1.16698397257571,0.758283934613088,1.29658224820378,1.06481258997646
1993-09-01,1.23452616053698,1.53478443872431,1.25411801704329,1.29373871047768,1.02582104017715,1.17669439205561
1993-10-01,1.0546270767251,1.13892425734578,1.18187820430273,1.08869982544326,1.17000696906391,1.16814252123745
1993-11-01,1.18210828919468,0.894775003470838,1.16722759629542,0.762121174032237,0.611502991490344,0.772757640241602
1993-12-01,0.799819184942188,1.03137757541605,0.884322016374989,0.414193720160565,0.57463267160385,0.613261785806805
1994-01-01,-0.355881997822117,0.0440146455151185,-0.2632061751884,-0.221386988790994,-0.806265594740695,-0.263567991331744
1994-02-01,-0.298463639624129,0.237517182641026,-0.262628239410644,-0.173222346318973,-0.766799851113,-0.065166066111599
1994-03-01,-0.590022662230873,-0.387694479135353,-0.616791769172893,-0.552359813467915,-0.881369869560109,-0.441241624981668
1994-04-01,-0.0854022665169256,-0.0808393748246852,-0.158446073117348,-0.275640245525982,-0.2665417554957,-0.0842712152797936
1994-05-01,-0.783823046701098,-0.965583268808563,-0.5709262152512,-0.85211143479315,-0.206633626306588,-0.775370455661557
1994-06-01,-1.02073191840342,-0.644025744949016,-0.10597481363974,0.154481083741879,-0.378230293465084,-0.499937769596768
1994-07-01,-1.10368336100997,-0.407714306907198,-0.314315999920324,-0.1515633342565,0.168184623980554,-0.366516702129275
1994-08-01,-0.890915547207435,-0.550299943167309,-0.420271372265036,-0.0979660187823399,0.172337429404979,-0.564574712844871
1994-09-01,-1.31463041744264,-0.963903066740679,-1.21258390487021,-0.559744476664494,-0.444901156297482,-1.19564282481766
1994-10-01,-1.30735240427939,-1.48791680467894,-1.24559917129705,-0.903079435237831,-1.1136579258889,-1.57177300975432
1994-11-01,-0.714870221388885,-0.72287420410547,-1.05224760062125,-0.515533381145263,-1.09703644363078,-1.00081371716484
1994-12-01,-0.78845602082,-0.856408451128925,-1.32567692955151,-0.0669426631418977,-1.28940758069911,-0.243805306886357
1995-01-01,-1.71345039138412,-1.45732328306769,-1.75263071246818,-1.07172295752523,-1.83428374193184,-1.33861576134958
1995-02-01,-1.66858793602682,-1.67930818164545,-1.59155142347406,-1.26500780355437,-1.80947178811314,-1.44212573060172
1995-03-01,-1.49851157205577,-1.41440765696793,-1.26500553385669,-1.28840748925633,-1.61099472427072,-1.21998880709349
1995-04-01,-0.629384182016923,-0.720681199719921,-0.444984825457058,-0.798435399457618,-0.777333781189132,-0.280185605985397
1995-05-01,-0.407631124901515,0.128304832765771,-0.310001641117398,-0.314781633128554,-0.518059923715113,0.323242836910226
1995-06-01,-0.925133242862294,-1.19644461147728,-1.00171073947423,-1.11219973143172,-0.737441807569382,-1.15368246164466
1995-07-01,-0.614336676003088,-0.834765937579428,-0.757250861977466,-0.448070549699228,-0.252034842614741,-0.531224975684441
1995-08-01,-1.09476610061347,-1.39585723084893,-0.873947003409398,-1.48224319195388,-0.621786090569239,-1.26303600256929
1995-09-01,-1.84059563693498,-1.87093084614903,-1.28848763167691,-1.86873837415558,-1.29280282040233,-1.8052886186213
1995-10-01,-1.89060629925303,-1.87745033459831,-1.49803572925309,-2.1816665242833,-1.82651158058346,-1.95444231887453
1995-11-01,-1.27481690925861,-1.29469665344659,-0.993747486227799,-1.08786507239982,-1.27496748020959,-0.962846230814533
1995-12-01,-0.491653762522249,-1.11080181205418,-0.623424620015593,-1.00691910846305,-0.795101359141249,-0.650207413230574
1996-01-01,-0.10932162509274,-0.591312664661361,-0.128781849431564,-0.718353944362848,-0.0198858718111432,-0.0987541851591775
1996-02-01,-0.566926336461678,-0.835153435641174,-0.418720960610004,-0.942251587043913,-0.526915524638399,-0.59951494157207
1996-03-01,-0.877323199962747,-1.02249054764971,-0.814296141405118,-1.10142433196776,-0.99223733410959,-0.954370481176183
1996-04-01,-1.03129284988461,-1.05553741272843,-1.0528281445019,-0.917191424974484,-1.02771927953212,-1.09422936545519
1996-05-01,-0.695674292021873,-0.85481517078836,-0.98634134550009,-0.673278069450119,-0.663669342759019,-0.775403123385051
1996-06-01,0.360323363020644,0.0603838256561367,0.608058340199397,0.376578320005323,0.568420213860494,0.438581229668189
1996-07-01,0.307516013161854,-0.498985819449933,0.700224345383168,0.127905832799635,0.196848549880638,-0.182415979325845
1996-08-01,0.260745634569922,-0.607823653455158,0.325105928332765,0.0778931927408044,0.274832783656052,0.0401933393511016
1996-09-01,0.122835845976007,-0.362490361149152,0.176171517784962,-0.0250757175735877,0.234156949024403,0.110133846610437
1996-10-01,-0.263975349194592,-0.682067350492621,-0.316492009069742,-0.667030926098526,-0.61251379619427,-0.349715607196548
1996-11-01,0.191363694452087,-0.14577617006614,0.0925979037197251,0.337398551256959,-0.458257484909818,0.450228319062343
1996-12-01,0.892852994242617,0.716597797715323,0.830778056630709,0.866235020589279,0.0563523400306311,0.607551818651183
1997-01-01,0.806809385436408,0.907173680006296,1.02416063310769,1.23638608482472,0.674400736951204,1.26230491910562
1997-02-01,1.15874951167392,1.35135330721538,1.24352160696268,1.45488844597447,0.910558164007474,1.22170610680933
1997-03-01,1.13467997181148,1.10157687147232,0.943493396511452,1.33528568174698,0.679061746237986,1.13105796220331
1997-04-01,1.18187915457837,0.963730883709609,0.722352855820793,1.13194013651167,0.461020783719167,0.615457308182824
1997-05-01,0.859061995698696,-0.00386696304650116,0.0141208662723703,0.56122366860791,0.159955610151206,0.248526326906397
1997-06-01,0.588045637009761,0.254060876451043,1.20297378889303,0.574062947300944,0.542831647887462,0.51964281979828
1997-07-01,-0.0320902234393712,-0.0349451835893012,0.562293922251873,0.580256514053531,0.216068428297175,0.358848090585929
1997-08-01,0.361382213224827,0.365869480142706,0.458312907381618,0.776578532953926,-0.00913815226687083,0.652587597113396
1997-09-01,0.820529656849834,0.929602405344615,0.927900892029283,0.872878602357607,0.0366424494327907,0.875426797249933
1997-10-01,0.157606847829458,0.356967254186603,0.691291201240659,0.14687110527405,-0.495254514674606,0.35137556956147
1997-11-01,0.112636925382623,0.241097723033864,0.389296137104432,0.159552154640377,-0.995128204843555,0.185881469371601
1997-12-01,-0.969312685017244,-0.928683320687141,-0.949050080962285,-0.552093015982679,-1.8169284580525,-0.636907608759228
1998-01-01,-0.718717547883452,-0.499030102613401,-0.890104507928587,0.0535442435714651,-1.06562629356035,-0.0428253524336638
1998-02-01,-1.36089014258966,-0.805892786213822,-1.42718507984653,-0.625802945974051,-0.982488543387603,-0.625687682539156
1998-03-01,-1.67123770790095,-1.15387940527227,-1.60981220326602,-0.817285128364666,-0.655768393330522,-0.788998918357415
1998-04-01,-1.71710760743569,-1.41075500148994,-1.57587210399331,-1.33552478433954,-0.845215682272992,-1.21301668445577
1998-05-01,-1.67235110459821,-1.91909034090507,-1.35001761648136,-1.47538563955452,-0.8955691114097,-1.20358700203281
1998-06-01,-1.80221224111915,-1.31342621290414,-2.20627050339794,-0.881875057507318,-1.91302502373517,-1.89671965121103
1998-07-01,-1.66033206158,-0.953486676236886,-1.81376951363677,-0.212673125618901,-2.38938813839528,-2.36995034952776
1998-08-01,-0.974315137241997,-0.695143864095146,-1.07172389141513,-0.894703616966374,-2.30666426710397,-1.69743487234463
1998-09-01,-1.107167558082,-1.52770920673199,-1.02747508229827,-2.03323251261188,-2.28837746173431,-1.55229856700965
1998-10-01,-0.258562761544002,-0.851929860410587,-0.274392913337915,-1.46402156433943,-0.986119495432149,-0.829622655480152
1998-11-01,0.522112346232912,0.318519731016018,0.517277711513125,0.0469866981477839,0.536504658232494,0.348579858372991
1998-12-01,-0.521042212373392,-0.910882854628567,-0.483209148453909,-0.935612565635609,-0.0876333345334365,-0.938271694626905
1999-01-01,-1.37505312352356,-1.28331546056431,-0.97977756052885,-0.836054246594025,-1.17346553505957,-1.28575943087297
1999-02-01,-0.628073081046349,-0.643752102160818,-0.401091220656883,-0.351651933848706,-1.33719531296535,-0.689123106641301
1999-03-01,0.807018935834437,0.894779973421277,0.86842998832137,1.12870977986718,-0.093599358241506,0.91943626584768
1999-04-01,1.52023280305274,1.62118088508892,1.41537515168584,1.67914218079224,0.919348310595051,1.65529253693211
1999-05-01,1.94732213015062,2.04909359319409,1.65887098315011,2.09397812428681,1.5451271627645,1.96544601765854
1999-06-01,-0.0456964920544581,0.249164277064724,0.043473203415633,0.243512870327441,-0.0885026228323978,0.503665657094432
1999-07-01,-1.15485570418463,-0.554680459481493,-1.06683010636481,-1.24376548048503,-1.6177322907827,-0.784943956024067
1999-08-01,-0.782252310685031,-0.511530650039615,-0.624460848323628,-1.14059340538307,-1.29194361641776,-0.690473112964825
1999-09-01,-0.25378402456058,-0.237894528671603,-0.665563115815906,-0.974119653559563,-1.12429953180024,-0.417371081353224
1999-10-01,0.629746861565745,0.494253881795911,0.0583458105948786,0.239766181055517,0.960408892234236,0.444459501607236
1999-11-01,0.00671359935825588,-0.135338630253118,-0.316851024571293,-0.247983780868639,0.531471102000351,0.0597706599668577
1999-12-01,-0.805589571326767,-0.794218742228477,-0.446352807191136,-0.712494847509296,-0.238165624508018,-0.98028711684863
2000-01-01,0.373226877772906,0.173071550445252,0.562491827516665,0.627376101028321,-0.475691275715145,-0.138960214874605
2000-02-01,0.29116033233704,0.538640905953681,0.45712572131548,1.01472567448902,0.270239774622093,0.433513599711031
2000-03-01,0.560006944529308,0.824896933913105,0.587389387075077,1.17453128684882,0.636560920865967,0.82681747155503
2000-04-01,-0.294954817732759,0.35699919611166,-0.307541084351971,0.563770008374731,0.183300662594113,0.479716088681681
2000-05-01,-0.30552087794822,-0.0493145624165439,-0.393766751656182,-0.0301141683267042,-0.45092263519447,-0.0658994895548967
2000-06-01,-1.42376388202556,-0.71922894659966,-1.45284980612641,-1.2401775700481,0.707918558752696,-0.875620373547169
2000-07-01,0.84039949750162,0.519540104763514,1.06474277628013,0.0716688211646011,1.29172827075259,0.691393307815596
2000-08-01,0.985991970608477,0.715024481076161,1.13179961130192,0.27785177590245,1.25375556813574,0.769174071034141
2000-09-01,-0.0967878934352049,-0.401658065630209,0.189593177446845,-0.00921043717816739,-0.222378591388319,0.0992747304505995
2000-10-01,0.276579197622818,0.230152613311386,0.453999040249936,0.394227344491107,0.704400606430955,0.341987101393206
2000-11-01,-0.252612631679327,-0.206991143538063,-0.0517703647035629,-0.293262625213252,-0.209857064203127,-0.241366499246375
2000-12-01,0.686825800038541,0.851625859413306,0.619884451904318,0.319803201839253,0.588984334083178,0.564236743259769
2001-01-01,1.96281823796445,1.94830687483822,1.7941978784788,1.47481131709697,2.03672493886197,1.9158240437219
